Action    ,Symbol    ,Time                ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   
enter     ,2455      ,95927222112         ,-3.38849e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,53050.4        
leave     ,2455      ,101655201717        ,-6.3991e+07    ,-106101        ,-              ,-              ,stopLoss       ,0              
