Action    ,Symbol    ,Time                ,Price          ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   ,GroupInfo
enter     ,6291      ,92554285041         ,1930000        ,-1.60057e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,51813.5        ,IC設計(G2/M1/R1)
leave     ,6291      ,92835684897         ,1900000        ,-1.61612e+07   ,-155440        ,-              ,-              ,stopLoss       ,0              
