Action    ,Symbol    ,Time                ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   
enter     ,3167      ,93318745174         ,-2.79405e+07   ,-1.01217e+07   ,SignalA        ,StrongGroup    ,-              ,34843.2        
leave     ,1727      ,93325324033         ,-2.59118e+07   ,-1.89857e+06   ,-              ,-              ,takeProfit     ,44101.4        
leave     ,1727      ,93328450475         ,-2.38809e+07   ,132304         ,-              ,-              ,takeProfit     ,0              
leave     ,1303      ,93353768240         ,-1.98712e+07   ,75609.8        ,-              ,-              ,bailout        ,0              
leave     ,3167      ,93506248571         ,-1.78398e+07   ,-8.09038e+06   ,-              ,-              ,takeProfit     ,27874.6        
leave     ,3167      ,93526599104         ,-9.77014e+06   ,-20693.8       ,-              ,-              ,bailout        ,0              
enter     ,2485      ,94203204739         ,-1.97701e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,259067         
leave     ,2485      ,95508131685         ,-9.86081e+06   ,-90673.6       ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,95927222112         ,-1.98608e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,53050.4        
enter     ,2313      ,100438031574        ,-2.98608e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,49751.2        
enter     ,8299      ,100439112216        ,-3.98608e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,4987.53        
enter     ,3481      ,100524495719        ,-4.98608e+07   ,-1e+07         ,SignalB        ,StrongGroup    ,-              ,424628         
enter     ,2344      ,101009656161        ,-5.98608e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,86206.9        
leave     ,2344      ,101009689536        ,-5.58694e+07   ,-6.00862e+06   ,-              ,-              ,takeProfit     ,51724.1        
leave     ,2344      ,101251504877        ,-4.99212e+07   ,-60344.8       ,-              ,-              ,bailout        ,0              
enter     ,2308      ,101647166512        ,-5.99212e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,7407.41        
leave     ,2455      ,101655201717        ,-5.00273e+07   ,-106101        ,-              ,-              ,stopLoss       ,0              
enter     ,2485      ,102727074466        ,-6.00273e+07   ,-1.00907e+07   ,SignalA        ,StrongGroup    ,-              ,259067         
leave     ,2313      ,103205111002        ,-5.80074e+07   ,-7.9801e+06    ,-              ,-              ,takeProfit     ,39801          
leave     ,2313      ,103324402926        ,-5.59825e+07   ,-5.95522e+06   ,-              ,-              ,takeProfit     ,29850.7        
leave     ,2313      ,103333583731        ,-5.39526e+07   ,-3.92537e+06   ,-              ,-              ,takeProfit     ,19900.5        
leave     ,2313      ,103354344733        ,-5.19178e+07   ,-1.89055e+06   ,-              ,-              ,takeProfit     ,9950.25        
leave     ,2485      ,103441001162        ,-4.98919e+07   ,-8.06477e+06   ,-              ,-              ,takeProfit     ,207254         
leave     ,2485      ,103643559476        ,-4.78634e+07   ,-6.03627e+06   ,-              ,-              ,takeProfit     ,155440         
leave     ,2485      ,103701528214        ,-4.58323e+07   ,-4.00518e+06   ,-              ,-              ,takeProfit     ,103627         
leave     ,2485      ,103713806500        ,-4.37986e+07   ,-1.9715e+06    ,-              ,-              ,takeProfit     ,51813.5        
leave     ,2485      ,103717880795        ,-4.17624e+07   ,64766.8        ,-              ,-              ,takeProfit     ,0              
leave     ,2313      ,104023132161        ,-3.97226e+07   ,149254         ,-              ,-              ,takeProfit     ,0              
leave     ,3481      ,104601501980        ,-3.77013e+07   ,-7.97877e+06   ,-              ,-              ,takeProfit     ,339703         
leave     ,3481      ,104657952900        ,-3.56759e+07   ,-5.95329e+06   ,-              ,-              ,takeProfit     ,254777         
leave     ,3481      ,104941455885        ,-3.36461e+07   ,-3.92357e+06   ,-              ,-              ,takeProfit     ,169851         
leave     ,3481      ,105014485755        ,-3.16122e+07   ,-1.8896e+06    ,-              ,-              ,takeProfit     ,84925.7        
leave     ,3481      ,105038781487        ,-2.95739e+07   ,148620         ,-              ,-              ,takeProfit     ,0              
leave     ,8299      ,110126126477        ,-1.96986e+07   ,-124688        ,-              ,-              ,stopLoss       ,0              
leave     ,2308      ,111132726099        ,-9.80974e+06   ,-111111        ,-              ,-              ,stopLoss       ,0              
leave     ,6176      ,120840963361        ,79148.5        ,-111111        ,-              ,-              ,stopLoss       ,0              
