Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol
6510,SignalA,StrongGroup,09:26:34,09:30:00,takeProfit,121212,1.21%,0h03m26s,探針卡,1,1,2,
8096,SignalA,StrongGroup,09:23:48,09:39:38,stopLoss,-159574,-1.60%,0h15m50s,記憶體,1,1,2,
3189,SignalA,StrongGroup,09:29:52,10:22:14,stopLoss,-145833,-1.46%,0h52m22s,ABF,3,1,1,
6510,SignalA,StrongGroup,09:59:00,11:20:37,stopLoss,-192878,-1.93%,1h21m37s,探針卡,1,1,2,
