Action    ,Symbol    ,Time                ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   
enter     ,2308      ,101647166512        ,-4.0151e+07    ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,7407.41        
leave     ,2308      ,111132726099        ,-188224        ,-111111        ,-              ,-              ,stopLoss       ,0              
