Action    ,Symbol    ,Time                ,Price          ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   ,GroupInfo
enter     ,3037      ,111819322483        ,3730000        ,-1.82754e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,26809.7        ,ABF(G1/M1/R1)
leave     ,3037      ,123821968689        ,3680000        ,-8.40946e+06   ,-134048        ,-              ,-              ,stopLoss       ,0              
