Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol
2495,SignalA,StrongGroup,09:22:40,09:27:05,takeProfit,92593,0.93%,0h04m25s,記憶體,7,1,3,
2455,SignalA,StrongGroup,09:23:48,09:35:12,takeProfit,97403,0.97%,0h11m24s,砷化鎵,8,1,1,
2303,SignalA,StrongGroup,09:32:50,10:01:44,takeProfit,170455,1.70%,0h28m54s,專業IC代工,1,1,1,
2485,SignalA,StrongGroup,09:42:09,10:05:52,stopLoss,-135135,-1.35%,0h23m43s,低軌衛星,14,1,2,
6104,SignalA,StrongGroup,09:47:29,10:14:48,takeProfit,73762,0.74%,0h27m19s,IC設計,16,1,1,
1605,SignalA,StrongGroup,09:25:18,10:33:57,takeProfit,104439,1.04%,1h08m39s,電線電纜,2,1,1,
2495,SignalA,StrongGroup,10:32:43,12:04:07,takeProfit,91603,0.92%,1h31m24s,記憶體,5,1,1,
2455,SignalA,StrongGroup,10:32:34,12:27:58,stopLoss,-158730,-1.59%,1h55m24s,砷化鎵,2,1,1,
