Action    ,Symbol    ,Time                ,Price          ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   ,GroupInfo
enter     ,1727      ,104212720209        ,462000         ,-2.04272e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,216450         ,電子化工材料(G1/M2/R3)
leave     ,1727      ,110749887950        ,455500         ,-1.05679e+07   ,-140693        ,-              ,-              ,stopLoss       ,0              
