Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
5498,SignalA,StrongGroup,09:30:35,09:42:30,stopLoss,-96000,-0.96%,0h11m55s,鑽孔,8,1,1,,62.50,62.30,63.00,58.40,3.571,0.44,893501030,0,0,1,0,4.299
4931,SignalA,StrongGroup,09:35:18,09:43:10,stopLoss,-108696,-1.09%,0h07m52s,BBU,6,1,1,,138.00,137.40,139.00,128.50,3.571,0.85,541188275,0,0,1,1,4.299
3707,SignalA,StrongGroup,09:35:05,09:50:55,stopLoss,-123894,-1.24%,0h15m50s,矽晶圓指標,15,2,2,6488,56.50,56.17,57.10,52.60,3.571,0.69,487147170,0,0,1,0,4.299
6488,SignalA,StrongGroup,09:37:11,09:55:15,stopLoss,-134715,-1.35%,0h18m04s,矽晶圓指標,16,1,1,,482.50,479.37,483.50,448.50,3.571,1.86,2337126575,0,0,1,0,4.299
3711,SignalA,StrongGroup,09:34:05,13:20:00,timeExit,42735,0.43%,3h45m55s,IC封測,14,2,2,2449,351.00,347.35,351.00,327.50,3.571,1.22,9052866625,0,0,1,0,4.299
6669,SignalA,StrongGroup,10:13:44,13:20:00,timeExit,35800,0.36%,3h06m16s,ODM,14,1,1,,4190.00,4150.64,4215.00,3910.00,3.571,1.27,6668385000,0,0,1,0,4.299
6510,SignalA,StrongGroup,10:00:40,13:20:00,timeExit,139470,1.39%,3h19m20s,探針卡,1,2,2,6223,3585.00,3540.87,3620.00,3370.00,3.571,0.67,2649479750,0,0,1,1,4.299
6290,SignalA,StrongGroup,09:30:55,13:20:03,lockedLimitUp,343684,3.44%,3h49m08s,連接線材,13,1,1,,228.00,225.60,229.00,215.00,3.571,1.87,1551043325,0,0,1,0,4.299
2458,SignalA,StrongGroup,10:36:49,13:20:04,timeExit,73529,0.74%,2h43m15s,IC設計,16,2,2,5269,136.00,134.47,138.00,127.00,3.571,5.55,263722850,0,0,1,0,4.299
6903,SignalA,StrongGroup,09:34:32,13:24:10,lockedLimitUp,284955,2.85%,3h49m38s,廠務,3,2,2,2404,278.50,275.32,280.00,260.50,3.571,1.00,334437700,0,0,1,1,4.299
