Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
8033,SignalA,StrongGroup,09:46:50,09:47:28,stopLoss,-161290,-1.61%,0h00m38s,軍工,1,2,2,7402,155.00,153.46,158.00,144.00,0.158,3.66,1079045950,0,0,1,1,0.394
2404,SignalA,StrongGroup,09:33:42,11:17:20,stopLoss,-104712,-1.05%,1h43m38s,廠務,5,2,2,6903,955.00,950.67,964.00,932.00,0.158,1.05,3268753700,0,0,1,0,0.394
2059,SignalA,StrongGroup,10:06:36,11:37:13,stopLoss,-118110,-1.18%,1h30m37s,滑軌,8,1,1,,3810.00,3786.43,3815.00,3730.00,0.158,0.64,3154470750,0,0,1,0,0.394
2345,SignalA,StrongGroup,10:30:02,12:44:27,stopLoss,-84034,-0.84%,2h14m25s,網路通訊,9,2,2,6163,1190.00,1186.37,1205.00,1170.00,0.158,0.56,7293311300,0,0,1,0,0.394
2455,SignalA,StrongGroup,10:20:07,13:20:00,timeExit,-65574,-0.66%,2h59m53s,砷化鎵,6,1,1,,152.50,150.91,155.00,147.00,0.158,6.59,535529450,1,0,1,0,0.394
2313,SignalA,StrongGroup,09:33:26,13:20:00,timeExit,-98039,-0.98%,3h46m34s,低軌衛星,8,1,1,,102.00,100.94,103.50,96.50,0.158,3.94,3039870410,1,0,1,0,0.394
6209,SignalA,StrongGroup,09:33:24,13:20:00,timeExit,-30817,-0.31%,3h46m36s,光電,12,2,2,2406,64.90,64.24,65.40,62.80,0.158,0.95,826114435,0,0,1,0,0.394
6176,SignalA,StrongGroup,12:58:48,13:20:03,timeExit,-39370,-0.39%,0h21m15s,光電,11,2,2,2406,127.00,125.95,127.50,123.00,0.158,2.10,242793125,0,0,1,0,0.394
3653,SignalA,StrongGroup,09:42:17,13:20:07,timeExit,-54945,-0.55%,3h37m50s,散熱,10,2,2,3324,2730.00,2712.60,2745.00,2645.00,0.158,0.88,4897831250,0,0,1,0,0.394
4991,SignalA,StrongGroup,09:35:16,13:20:54,lockedLimitUp,152838,1.53%,3h45m38s,CPO,3,2,2,6426,229.00,226.39,232.50,211.50,0.158,3.64,1186450700,1,1,1,1,0.394
6163,SignalA,StrongGroup,09:58:06,13:21:38,lockedLimitUp,327273,3.27%,3h23m32s,網路通訊,10,1,1,,55.00,54.79,56.90,51.80,0.158,4.04,363734297,1,0,1,0,0.394
