Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
3189,SignalA,StrongGroup,09:31:36,09:33:30,stopLoss,-98177,-0.98%,0h01m54s,ABF,3,2,2,3037,356.50,355.16,368.00,337.00,1.124,1.45,12118469275,0,0,1,0,1.058
2478,SignalA,StrongGroup,09:30:54,09:46:25,stopLoss,-165975,-1.66%,0h15m31s,被動元件,15,1,1,,72.30,71.48,73.30,68.00,1.124,3.58,216307710,0,0,1,1,1.058
3689,SignalA,StrongGroup,09:44:56,09:50:05,stopLoss,-140187,-1.40%,0h05m09s,連接器,10,2,2,6197,107.00,106.21,107.50,103.50,1.124,0.85,276106475,0,0,1,0,1.058
2329,SignalA,StrongGroup,09:33:32,09:50:48,stopLoss,-138169,-1.38%,0h17m16s,記憶體封測,8,2,2,8110,57.90,57.42,58.30,55.70,1.124,1.71,669115527,0,0,1,0,1.058
3376,SignalA,StrongGroup,09:31:07,10:01:58,stopLoss,-152174,-1.52%,0h30m51s,軸承,10,1,1,,230.00,228.02,232.00,216.50,1.124,7.23,1001831375,1,0,1,0,1.058
5347,SignalA,StrongGroup,09:47:40,10:17:06,stopLoss,-163934,-1.64%,0h29m26s,晶圓代工,16,1,1,,122.00,120.96,124.00,116.00,1.124,1.21,3498008225,0,0,1,0,1.058
3532,SignalA,StrongGroup,09:54:43,10:47:23,stopLoss,-142349,-1.42%,0h52m40s,矽晶圓指標,13,1,1,,140.50,139.50,142.50,133.00,1.124,1.34,508835200,0,0,1,0,1.058
3380,SignalA,StrongGroup,09:54:20,10:50:19,stopLoss,-81301,-0.81%,0h55m59s,網路通訊,16,2,2,6163,36.90,36.82,37.50,35.15,1.124,2.34,250518495,0,0,1,1,1.058
2369,SignalA,StrongGroup,10:26:13,10:51:44,stopLoss,-100671,-1.01%,0h25m31s,IC封測,11,2,2,6147,29.80,29.69,30.45,28.30,1.124,3.84,293424462,0,0,1,0,1.058
6443,SignalA,StrongGroup,10:50:53,11:06:00,stopLoss,-144665,-1.45%,0h15m07s,太陽能,10,1,1,,55.30,54.83,56.50,51.40,1.124,1.43,5846676862,0,0,1,0,1.058
2406,SignalA,StrongGroup,11:12:47,11:18:47,stopLoss,-107672,-1.08%,0h06m00s,太陽能,17,2,2,6443,37.15,36.96,38.15,34.80,1.124,1.36,1402797797,0,0,1,0,1.058
7769,SignalA,StrongGroup,10:04:04,12:46:09,stopLoss,-153664,-1.54%,2h42m05s,設備儀器商,15,2,2,2360,4230.00,4188.03,4230.00,4075.00,1.124,0.74,7444050750,0,0,1,0,1.058
3036,SignalA,StrongGroup,12:57:33,13:20:00,timeExit,0,0.00%,0h22m27s,IC 零組件通路商,1,2,2,3702,248.50,246.09,250.00,235.00,1.124,0.87,2721792125,0,0,1,2,1.058
1582,SignalA,StrongGroup,09:54:15,13:20:01,timeExit,503955,5.04%,3h25m46s,軸承,15,2,2,3376,88.00,87.59,88.50,86.60,1.124,0.43,493330500,0,0,1,0,1.058
6515,SignalA,StrongGroup,12:54:35,13:20:02,timeExit,-60514,-0.61%,0h25m27s,探針卡,8,1,1,,6610.00,6530.04,6770.00,6160.00,1.124,0.90,2782683250,0,0,1,1,1.058
3090,SignalA,StrongGroup,10:33:56,13:20:07,timeExit,269621,2.70%,2h46m11s,被動元件,16,2,2,2478,97.50,96.42,97.40,94.20,1.124,0.88,332152495,0,0,1,1,1.058
