Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
3663,SignalA,StrongGroup,09:40:26,09:45:35,stopLoss,-116279,-1.16%,0h05m09s,電子化工材料,16,1,1,,60.20,59.95,61.90,56.50,-0.754,0.57,298319060,0,0,1,0,-0.548
1590,SignalA,StrongGroup,09:41:43,09:54:27,stopLoss,-162602,-1.63%,0h12m44s,工具機,6,1,1,,1230.00,1219.21,1250.00,1175.00,-0.754,2.43,825734250,0,1,1,0,-0.548
1727,SignalA,StrongGroup,09:31:32,10:24:36,stopLoss,-148233,-1.48%,0h53m04s,特化,9,2,2,4768,43.85,43.43,43.85,42.55,-0.754,0.23,364461625,0,0,1,0,-0.548
2455,SignalA,StrongGroup,09:53:16,10:33:14,stopLoss,-138504,-1.39%,0h39m58s,砷化鎵,5,2,2,8086,180.50,179.31,184.50,172.00,-0.754,2.41,2591967225,1,0,1,0,-0.548
1605,SignalA,StrongGroup,10:34:33,13:20:00,timeExit,-39683,-0.40%,2h45m27s,不鏽鋼,19,1,1,,37.80,37.51,38.15,36.60,-0.754,0.44,8447244540,0,0,1,0,-0.548
6282,SignalA,StrongGroup,11:03:48,13:20:00,timeExit,80160,0.80%,2h16m12s,電供,15,2,2,2413,49.90,49.45,50.30,48.00,-0.754,0.33,5929920667,0,0,1,0,-0.548
1717,SignalA,StrongGroup,10:28:51,13:20:00,timeExit,101180,1.01%,2h51m09s,電子化工材料,18,2,2,3663,59.30,58.73,60.50,56.60,-0.754,0.33,4443967015,0,0,1,0,-0.548
3715,SignalA,StrongGroup,09:37:31,13:20:00,lockedLimitUp,399070,3.99%,3h42m29s,印刷電路板,10,2,2,4958,150.50,148.87,153.00,143.50,-0.754,0.85,6572109300,0,0,1,1,-0.548
2355,SignalA,StrongGroup,10:02:46,13:20:03,lockedLimitUp,257913,2.58%,3h17m17s,印刷電路板,8,1,1,,42.65,42.12,43.75,39.80,-0.754,8.72,406995897,0,0,1,1,-0.548
3535,SignalA,StrongGroup,09:39:48,13:20:08,timeExit,-30090,-0.30%,3h40m20s,FOPLP,14,2,2,3663,99.70,98.84,102.00,95.40,-0.754,0.69,940298595,0,0,1,0,-0.548
6271,SignalA,StrongGroup,09:31:25,13:20:23,lockedLimitUp,317368,3.17%,3h48m58s,低軌衛星,3,2,2,2367,152.00,150.96,155.00,143.00,-0.754,1.60,1105761350,0,0,1,2,-0.548
4991,SignalA,StrongGroup,10:03:02,13:20:30,lockedLimitUp,133588,1.34%,3h17m28s,CPO,14,2,2,3234,262.00,258.52,265.50,241.50,-0.754,9.03,878272700,0,1,1,2,-0.548
6584,SignalA,StrongGroup,09:57:14,13:24:32,lockedLimitUp,272315,2.72%,3h27m18s,滑軌,16,1,1,,330.50,327.73,339.00,309.00,-0.754,10.82,246111825,0,0,1,0,-0.548
