Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
6640,SignalA,StrongGroup,09:35:27,09:39:48,stopLoss,-196078,-1.96%,0h04m21s,半導體設備,10,2,3,3131,1020.00,1007.35,1035.00,969.00,0.461,1.61,504716050,0,0,1,0,-0.132
1326,SignalA,StrongGroup,09:37:45,09:41:45,stopLoss,-134529,-1.35%,0h04m00s,塑膠,3,2,2,1303,44.60,44.23,45.70,41.70,0.461,1.90,2475421672,0,0,1,0,-0.132
4764,SignalA,StrongGroup,09:36:50,09:52:56,stopLoss,-179104,-1.79%,0h16m06s,電子化工材料,11,2,2,4722,167.50,165.76,175.00,162.00,0.461,2.55,545713650,0,0,1,0,-0.132
6239,SignalA,StrongGroup,09:36:12,10:06:17,stopLoss,-144231,-1.44%,0h30m05s,記憶體封測,5,2,2,8110,208.00,206.43,210.50,201.00,0.461,0.93,2413035625,0,0,1,0,-0.132
4772,SignalA,StrongGroup,09:36:29,10:07:47,stopLoss,-103245,-1.03%,0h31m18s,特化,8,2,2,4722,339.00,337.40,342.00,328.00,0.461,1.51,755441025,0,0,1,0,-0.132
6584,SignalA,StrongGroup,09:48:13,10:11:43,stopLoss,-111663,-1.12%,0h23m30s,滑軌,14,1,1,,403.00,401.03,413.00,388.50,0.461,0.58,735889475,0,0,1,0,-0.132
6805,SignalA,StrongGroup,09:34:39,10:38:00,stopLoss,-138889,-1.39%,1h03m21s,軸承,6,2,2,3376,1800.00,1788.46,1815.00,1755.00,0.461,0.74,3653837000,0,0,1,0,-0.132
2615,SignalA,StrongGroup,11:04:58,11:50:47,stopLoss,-99256,-0.99%,0h45m49s,貨櫃,9,2,2,2603,80.60,80.23,81.00,78.70,0.461,0.48,2103445595,0,0,1,0,-0.132
6672,SignalA,StrongGroup,11:41:51,12:03:46,stopLoss,-147783,-1.48%,0h21m55s,印刷電路板,18,2,2,8155,101.50,100.52,103.50,97.50,0.461,0.77,204665325,0,1,1,1,-0.132
3036,SignalA,StrongGroup,11:06:33,12:26:00,stopLoss,-104384,-1.04%,1h19m27s,IC 零組件通路商,3,2,2,3028,239.50,238.66,243.50,235.50,0.461,0.68,2657051975,0,0,1,1,-0.132
2603,SignalA,StrongGroup,09:35:01,13:20:00,timeExit,92593,0.93%,3h44m59s,貨櫃,4,1,1,,216.00,215.38,218.00,207.50,0.461,1.79,4482579075,0,0,1,0,-0.132
2472,SignalA,StrongGroup,11:58:22,13:20:00,timeExit,354783,3.55%,1h21m38s,被動元件,15,1,1,,115.00,113.86,117.00,109.50,0.461,0.98,307580700,0,0,1,0,-0.132
3532,SignalA,StrongGroup,09:39:07,13:20:01,timeExit,211954,2.12%,3h40m54s,矽晶圓指標,5,2,2,5483,130.50,129.23,132.00,126.00,0.461,0.58,509312900,0,0,1,0,-0.132
3260,SignalA,StrongGroup,09:35:40,13:21:02,lockedLimitUp,167310,1.67%,3h45m22s,記憶體,1,2,2,4973,388.50,384.49,394.50,359.50,0.461,1.79,7216906350,0,0,1,4,-0.132
