Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
6443,SignalA,StrongGroup,09:50:12,09:53:05,stopLoss,-138090,-1.38%,0h02m53s,太陽能,5,1,1,,43.45,43.07,43.95,40.00,2.098,1.66,4600696577,0,0,1,2,2.028
2355,SignalA,StrongGroup,09:50:16,09:54:07,stopLoss,-88496,-0.88%,0h03m51s,印刷電路板,17,1,1,,39.55,39.43,40.20,37.00,2.098,2.10,354948315,0,0,1,0,2.028
1326,SignalA,StrongGroup,09:37:29,09:56:47,stopLoss,-146699,-1.47%,0h19m18s,塑膠,12,2,2,1303,40.90,40.52,41.40,38.95,2.098,0.61,1511312262,0,0,1,0,2.028
3044,SignalA,StrongGroup,09:33:41,10:02:38,stopLoss,-156250,-1.56%,0h28m57s,印刷電路板,17,2,2,2355,416.00,411.73,423.00,390.50,2.098,2.64,1782682450,0,0,1,0,2.028
3037,SignalA,StrongGroup,09:34:06,10:03:53,stopLoss,-76923,-0.77%,0h29m47s,ABF,4,1,1,,390.00,389.19,397.50,365.00,2.098,1.22,16972638025,0,0,1,0,2.028
6126,SignalA,StrongGroup,09:56:15,10:06:35,stopLoss,-115830,-1.16%,0h10m20s,連接器,10,1,1,,38.85,38.61,39.45,36.90,2.098,1.18,318571705,0,0,1,1,2.028
1303,SignalA,StrongGroup,09:35:05,10:13:53,stopLoss,-121622,-1.22%,0h38m48s,玻纖布,5,2,5,1815,74.00,73.56,74.60,70.60,2.098,0.27,11524775265,0,0,1,0,2.028
3689,SignalA,StrongGroup,09:41:18,10:15:42,stopLoss,-133333,-1.33%,0h34m24s,連接器,9,2,2,6126,112.50,111.90,113.50,107.50,2.098,0.66,552057925,0,0,1,1,2.028
3665,SignalA,StrongGroup,09:38:38,10:23:13,stopLoss,-109091,-1.09%,0h44m35s,連接線材,13,2,2,6290,1375.00,1368.40,1390.00,1325.00,2.098,0.81,4566680250,0,1,1,0,2.028
2419,SignalA,StrongGroup,09:43:59,10:27:26,stopLoss,-139535,-1.40%,0h43m27s,網路通訊,19,2,2,6285,32.25,31.98,32.85,30.45,2.098,0.62,313493590,0,0,1,0,2.028
2360,SignalA,StrongGroup,09:46:19,13:20:01,timeExit,238227,2.38%,3h33m42s,設備儀器商,17,2,2,6215,1015.00,1004.10,1015.00,971.00,2.098,0.72,2752109350,0,0,1,0,2.028
2455,SignalA,StrongGroup,09:41:51,13:20:04,lockedLimitUp,299401,2.99%,3h38m13s,砷化鎵,8,2,2,3105,167.00,165.75,171.00,156.50,2.098,0.70,2474852225,0,0,1,0,2.028
6584,SignalA,StrongGroup,10:47:02,13:20:04,timeExit,215589,2.16%,2h33m02s,滑軌,16,1,1,,301.50,298.61,302.50,290.50,2.098,0.93,258360950,0,0,1,0,2.028
3017,SignalA,StrongGroup,09:41:41,13:20:05,lockedLimitUp,250784,2.51%,3h38m24s,散熱,11,2,2,6805,1595.00,1578.27,1605.00,1490.00,2.098,3.02,8138062000,0,0,1,0,2.028
6805,SignalA,StrongGroup,09:37:48,13:20:18,timeExit,166113,1.66%,3h42m30s,散熱,11,1,1,,1505.00,1488.78,1510.00,1405.00,2.098,1.85,3101262250,0,0,1,0,2.028
2467,SignalA,StrongGroup,10:32:44,13:20:22,lockedLimitUp,230326,2.30%,2h47m38s,半導體設備,16,1,1,,260.50,259.33,264.00,242.50,2.098,2.47,658781450,0,0,1,1,2.028
5443,SignalA,StrongGroup,12:06:35,13:20:29,timeExit,22198,0.22%,1h13m54s,半導體設備,17,2,2,2467,90.10,89.03,90.80,86.00,2.098,0.57,333568240,0,0,1,1,2.028
6510,SignalA,StrongGroup,09:31:42,13:22:06,lockedLimitUp,161507,1.62%,3h50m24s,探針卡,2,1,1,,3715.00,3657.59,3765.00,3435.00,2.098,1.46,2078930250,0,0,1,1,2.028
