Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
6488,SignalA,StrongGroup,09:49:03,10:33:49,stopLoss,-170132,-1.70%,0h44m46s,矽晶圓指標,11,1,1,,529.00,522.84,537.00,494.50,1.482,1.99,3383416825,0,0,1,0,1.482
1504,SignalA,StrongGroup,10:06:32,10:47:31,stopLoss,-88889,-0.89%,0h40m59s,重電,10,2,2,1503,90.00,89.67,92.00,86.00,1.482,2.53,2471953170,0,0,1,0,1.482
4958,SignalA,StrongGroup,10:04:31,11:54:25,stopLoss,-90361,-0.90%,1h49m54s,印刷電路板,18,2,2,4909,166.00,165.61,168.00,159.50,1.482,0.62,2676404275,0,1,1,0,1.482
3019,SignalA,StrongGroup,10:53:24,12:01:15,stopLoss,-131579,-1.32%,1h07m51s,光電,20,2,2,2374,152.00,150.88,153.00,146.00,1.482,2.88,697704075,0,0,1,1,1.482
2498,SignalA,StrongGroup,10:19:48,12:06:48,stopLoss,-115183,-1.15%,1h47m00s,網路通訊,18,2,2,3152,47.75,47.45,48.00,46.15,1.482,2.21,363982170,0,0,1,1,1.482
6190,SignalA,StrongGroup,09:34:23,13:04:36,stopLoss,-174757,-1.75%,3h30m13s,連接線材,12,2,2,8103,51.50,50.89,51.90,48.60,1.482,2.64,405333397,0,0,1,0,1.482
2374,SignalA,StrongGroup,12:14:42,13:20:00,timeExit,-46136,-0.46%,1h05m18s,光學鏡頭指標,17,1,1,,86.70,86.00,88.90,82.50,1.482,4.01,644152390,0,0,1,0,1.482
1609,SignalA,StrongGroup,09:55:22,13:20:00,lockedLimitUp,336867,3.37%,3h24m38s,電線電纜,13,1,1,,45.65,45.16,46.40,43.00,1.482,6.60,370921240,0,0,1,0,1.482
5392,SignalA,StrongGroup,10:40:13,13:20:00,timeExit,-39370,-0.39%,2h39m47s,機器人,18,2,2,2049,50.80,50.19,51.20,48.40,1.482,1.64,226135150,0,0,1,0,1.482
1608,SignalA,StrongGroup,09:45:06,13:20:01,timeExit,-89400,-0.89%,3h34m55s,電線電纜,11,2,2,1609,39.15,38.87,39.30,38.30,1.482,0.54,457465555,0,0,1,0,1.482
6239,SignalA,StrongGroup,09:52:02,13:20:01,timeExit,164384,1.64%,3h27m59s,記憶體封測,10,1,1,,255.50,253.17,258.00,239.50,1.482,1.00,4878263475,0,0,1,0,1.482
4931,SignalA,StrongGroup,09:38:19,13:20:03,timeExit,381682,3.82%,3h41m44s,BBU,13,1,1,,160.50,158.68,160.50,153.00,1.482,1.54,674370875,0,0,1,0,1.482
