Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
2406,SignalA,StrongGroup,09:32:14,09:33:17,stopLoss,-110759,-1.11%,0h01m03s,太陽能,4,2,2,6443,31.60,31.43,32.40,30.05,0.185,2.34,839455875,0,0,1,1,-0.123
3374,SignalA,StrongGroup,09:43:39,09:53:30,stopLoss,-79365,-0.79%,0h09m51s,IC封測,13,2,2,4768,189.00,188.77,192.00,184.00,0.185,1.16,1393219775,0,0,1,1,-0.123
3663,SignalA,StrongGroup,10:28:12,12:14:31,stopLoss,-151515,-1.52%,1h46m19s,電子化工材料,20,2,2,1717,66.00,65.44,67.40,62.70,0.185,0.82,271412020,0,0,1,0,-0.123
3105,SignalA,StrongGroup,12:18:38,12:34:42,stopLoss,-176730,-1.77%,0h16m04s,砷化鎵,2,2,2,2455,339.50,335.54,348.50,322.00,0.185,1.63,6939061950,0,0,1,1,-0.123
4931,SignalA,StrongGroup,09:32:53,12:35:48,stopLoss,-99010,-0.99%,3h02m55s,BBU,6,2,2,3211,151.50,150.85,153.00,148.50,0.185,1.15,818997200,0,0,1,0,-0.123
2436,SignalA,StrongGroup,10:01:04,12:54:07,stopLoss,-173228,-1.73%,2h53m03s,IC設計,19,1,1,,63.50,62.75,64.20,59.90,0.185,2.21,341025725,0,0,1,0,-0.123
8422,SignalA,StrongGroup,10:09:43,13:20:00,timeExit,-42674,-0.43%,3h10m17s,回收焚化相關指標,10,2,2,7610,35.15,34.85,35.45,34.45,0.185,0.35,2868156892,0,0,1,0,-0.123
3376,SignalA,StrongGroup,09:34:12,13:20:00,timeExit,282562,2.83%,3h45m48s,軸承,7,2,2,6805,203.00,202.24,204.00,201.50,0.185,0.26,1352301950,0,0,1,0,-0.123
2481,SignalA,StrongGroup,12:37:02,13:20:02,timeExit,-21978,-0.22%,0h43m00s,二極體,16,2,2,8261,91.00,90.08,92.20,87.70,0.185,0.61,2391779245,0,0,1,0,-0.123
6291,SignalA,StrongGroup,09:55:48,13:20:03,timeExit,98610,0.99%,3h24m15s,IC設計,17,2,2,2436,280.50,278.64,285.00,270.50,0.185,1.07,388184475,0,0,1,0,-0.123
6182,SignalA,StrongGroup,09:34:07,13:20:06,timeExit,223473,2.23%,3h45m59s,矽晶圓指標,14,2,2,3016,35.70,35.36,35.65,34.65,0.185,0.31,694407415,0,0,1,0,-0.123
3016,SignalA,StrongGroup,09:34:52,13:20:12,timeExit,398607,3.99%,3h45m20s,矽晶圓指標,11,1,1,,60.30,60.16,60.90,58.60,0.185,0.28,564063275,0,0,1,0,-0.123
6223,SignalA,StrongGroup,09:38:32,13:20:48,lockedLimitUp,514710,5.15%,3h42m16s,探針卡,8,1,1,,2760.00,2734.45,2790.00,2680.00,0.185,1.40,4114119000,0,0,1,1,-0.123
6903,SignalA,StrongGroup,09:42:02,13:22:01,lockedLimitUp,128411,1.28%,3h39m59s,廠務,1,1,1,,311.50,310.53,315.50,287.00,0.185,5.88,291011425,0,0,1,0,-0.123
