Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
3481,SignalA,StrongGroup,09:35:32,09:43:33,stopLoss,-136986,-1.37%,0h08m01s,TFT 面板,5,2,2,2409,21.90,21.72,22.20,21.05,0.530,0.54,10485205007,0,0,1,0,1.060
3535,SignalA,StrongGroup,10:26:33,10:57:02,stopLoss,-144928,-1.45%,0h30m29s,FOPLP,11,2,2,3663,103.50,102.98,104.50,102.50,0.530,0.24,1219417130,0,0,1,0,1.060
3374,SignalA,StrongGroup,11:47:09,13:20:00,timeExit,-84986,-0.85%,1h32m51s,IC封測,12,1,1,,176.50,174.96,179.00,163.50,0.530,1.78,1268188800,0,0,1,0,1.060
1326,SignalA,StrongGroup,09:41:02,13:20:00,timeExit,-82256,-0.82%,3h38m58s,塑膠,2,2,2,1303,42.55,42.20,43.20,40.75,0.530,1.30,1770649222,0,0,1,0,1.060
3189,SignalA,StrongGroup,11:23:36,13:20:00,timeExit,75614,0.76%,1h56m24s,ABF,11,1,1,,264.50,262.48,268.00,253.50,0.530,0.66,11775417950,0,0,1,0,1.060
2449,SignalA,StrongGroup,11:02:40,13:20:00,timeExit,96463,0.96%,2h17m20s,IC封測,14,2,2,3374,311.00,307.81,313.00,302.00,0.530,0.95,5973783775,0,0,1,0,1.060
2409,SignalA,StrongGroup,09:33:51,13:20:00,timeExit,332903,3.33%,3h46m09s,TFT 面板,4,1,1,,15.50,15.35,15.65,14.75,0.530,1.04,4094798720,0,0,1,0,1.060
2360,SignalA,StrongGroup,10:44:21,13:20:00,timeExit,-47393,-0.47%,2h35m39s,設備儀器商,12,2,2,7769,1055.00,1046.26,1055.00,1040.00,0.530,0.58,2439426700,0,0,1,0,1.060
6213,SignalA,StrongGroup,09:44:50,13:20:02,timeExit,-81967,-0.82%,3h35m12s,CCL,6,1,1,,122.00,121.56,123.00,118.50,0.530,1.57,1341299125,0,0,1,1,1.060
8033,SignalA,StrongGroup,12:43:19,13:20:08,timeExit,0,0.00%,0h36m49s,軍工,13,2,2,6753,146.00,144.48,147.50,139.50,0.530,1.62,577175700,0,0,1,0,1.060
6753,SignalA,StrongGroup,12:42:44,13:20:08,timeExit,-136054,-1.36%,0h37m24s,軍工,13,1,1,,147.00,145.34,149.00,140.00,0.530,0.70,566902825,0,0,1,0,1.060
6290,SignalA,StrongGroup,10:00:27,13:20:09,timeExit,-106383,-1.06%,3h19m42s,連接線材,4,2,2,8103,188.00,186.78,189.50,181.50,0.530,2.39,721920850,0,0,1,1,1.060
