Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
1582,SignalA,StrongGroup,09:32:48,09:36:14,stopLoss,-165017,-1.65%,0h03m26s,軸承,7,1,1,,90.90,89.93,92.70,86.00,3.125,5.09,312507520,0,0,1,0,3.465
4749,SignalA,StrongGroup,10:05:11,10:21:17,stopLoss,-134995,-1.35%,0h16m06s,電子化工材料,17,2,2,1785,963.00,956.37,974.00,914.00,3.125,2.02,1879581350,0,0,1,0,3.465
6510,SignalA,StrongGroup,10:29:35,10:42:44,stopLoss,-138889,-1.39%,0h13m09s,探針卡,1,2,2,6515,3600.00,3569.81,3645.00,3330.00,3.125,1.32,2469699250,0,0,1,3,3.465
2486,SignalA,StrongGroup,10:41:16,10:53:39,stopLoss,-192308,-1.92%,0h12m23s,散熱,11,2,2,6805,130.00,128.34,131.00,122.00,3.125,0.46,1420896925,0,0,1,2,3.465
7769,SignalA,StrongGroup,09:52:21,10:53:53,stopLoss,-154028,-1.54%,1h01m32s,設備儀器商,3,2,2,2360,4220.00,4189.10,4225.00,3930.00,3.125,0.72,6729448500,0,0,1,0,3.465
3689,SignalA,StrongGroup,09:50:07,11:05:15,stopLoss,-145631,-1.46%,1h15m08s,連接器,13,2,2,6197,103.00,102.34,103.50,98.50,3.125,0.61,312078375,0,0,1,0,3.465
5483,SignalA,StrongGroup,09:47:30,11:08:47,stopLoss,-180995,-1.81%,1h21m17s,矽晶圓指標,14,2,2,3532,110.50,109.42,110.50,105.50,3.125,0.71,735774100,0,0,1,0,3.465
4931,SignalA,StrongGroup,09:33:51,11:19:43,stopLoss,-120000,-1.20%,1h45m52s,BBU,11,2,2,3211,125.00,124.16,126.00,120.50,3.125,0.40,472635875,0,0,1,0,3.465
6190,SignalA,StrongGroup,10:59:46,11:29:03,stopLoss,-127796,-1.28%,0h29m17s,連接線材,18,2,2,6715,46.95,46.60,47.15,44.00,3.125,0.60,280522197,0,0,1,1,3.465
2312,SignalA,StrongGroup,09:49:04,11:41:00,stopLoss,-147992,-1.48%,1h51m56s,車用電子,17,2,2,4919,23.65,23.45,23.70,22.30,3.125,0.76,657190527,0,0,1,0,3.465
4772,SignalA,StrongGroup,09:38:09,11:42:27,stopLoss,-143084,-1.43%,2h04m18s,特化,16,1,1,,314.50,311.61,316.00,297.00,3.125,1.14,697480925,0,0,1,0,3.465
6239,SignalA,StrongGroup,11:21:31,11:47:19,stopLoss,-162037,-1.62%,0h25m48s,記憶體封測,11,1,1,,216.00,213.98,218.00,202.50,3.125,0.65,2845301975,0,0,1,0,3.465
6531,SignalA,StrongGroup,09:40:16,11:47:40,stopLoss,-163361,-1.63%,2h07m24s,設計IP,15,1,1,,428.50,424.08,432.00,403.00,3.125,0.96,1220183150,0,0,1,0,3.465
3211,SignalA,StrongGroup,11:53:49,13:20:00,timeExit,-16026,-0.16%,1h26m11s,BBU,10,1,1,,312.00,309.64,320.00,293.00,3.125,1.22,2227456950,0,0,1,0,3.465
2049,SignalA,StrongGroup,12:26:41,13:20:01,timeExit,65076,0.65%,0h53m20s,工具機,18,1,1,,230.50,228.23,232.00,220.00,3.125,0.69,1725703950,0,0,1,0,3.465
2368,SignalA,StrongGroup,11:02:36,13:20:01,timeExit,-36630,-0.37%,2h17m25s,印刷電路板,8,2,2,6213,819.00,812.93,832.00,761.00,3.125,1.55,7015062350,0,0,1,1,3.465
6438,SignalA,StrongGroup,09:43:01,13:20:39,timeExit,68259,0.68%,3h37m38s,PCB 設備,16,2,2,3030,146.50,145.23,147.00,141.00,3.125,0.68,210877475,0,0,1,1,3.465
3532,SignalA,StrongGroup,11:18:01,13:20:42,timeExit,0,0.00%,2h02m41s,矽晶圓指標,16,1,1,,118.00,116.79,119.50,110.50,3.125,0.44,591003425,0,0,1,0,3.465
5289,SignalA,StrongGroup,09:32:52,13:20:58,lockedLimitUp,249151,2.49%,3h48m06s,記憶體,18,2,2,8299,883.00,878.55,893.00,823.00,3.125,1.68,3434868200,0,0,1,0,3.465
