Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
3535,SignalA,StrongGroup,09:31:42,09:33:54,stopLoss,-131579,-1.32%,0h02m12s,FOPLP,9,1,1,,114.00,113.07,117.00,107.00,2.990,1.90,1152032775,0,0,1,0,2.643
3324,SignalA,StrongGroup,09:30:38,09:46:20,stopLoss,-179372,-1.79%,0h15m42s,散熱,3,1,1,,1115.00,1105.11,1120.00,1030.00,2.990,3.11,3302000650,0,0,1,1,2.643
3189,SignalA,StrongGroup,10:02:15,10:05:38,stopLoss,-99800,-1.00%,0h03m23s,ABF,14,2,2,8046,250.50,249.45,261.00,242.50,2.990,0.76,11028739525,0,0,1,0,2.643
6223,SignalA,StrongGroup,09:32:50,10:13:25,stopLoss,-141093,-1.41%,0h40m35s,探針卡,1,2,2,6683,2835.00,2813.48,2835.00,2670.00,2.990,0.65,3959791500,0,0,1,1,2.643
6515,SignalA,StrongGroup,09:57:00,10:29:16,stopLoss,-135558,-1.36%,0h32m16s,探針卡,1,2,2,6510,4795.00,4757.37,4875.00,4510.00,2.990,1.16,2638010250,0,0,1,1,2.643
3264,SignalA,StrongGroup,11:11:52,11:11:53,stopLoss,-98039,-0.98%,0h00m01s,IC封測,9,1,1,,153.00,152.46,156.50,143.00,2.990,0.86,2418615650,0,0,1,0,2.643
6155,SignalA,StrongGroup,11:54:47,12:07:19,stopLoss,-94937,-0.95%,0h12m32s,被動元件,19,2,2,8042,47.40,47.21,49.20,45.30,2.990,0.16,426932002,0,0,1,0,2.643
2383,SignalA,StrongGroup,09:33:57,13:20:00,timeExit,208020,2.08%,3h46m03s,CCL,12,2,2,2368,2045.00,2022.91,2060.00,1925.00,2.990,1.74,6975314000,0,0,1,0,2.643
1605,SignalA,StrongGroup,10:21:21,13:20:00,timeExit,27972,0.28%,2h58m39s,不鏽鋼,18,1,1,,35.75,35.52,36.00,34.40,2.990,0.35,7718040612,0,0,1,0,2.643
3060,SignalA,StrongGroup,11:29:59,13:20:00,timeExit,64830,0.65%,1h50m01s,記憶體,6,2,2,2344,30.85,30.78,31.30,29.10,2.990,0.35,376968675,0,0,1,5,2.643
2027,SignalA,StrongGroup,10:35:22,13:20:00,timeExit,-13245,-0.13%,2h44m38s,不鏽鋼,14,2,2,1605,37.75,37.62,38.15,37.00,2.990,0.49,1032616062,0,0,1,0,2.643
2441,SignalA,StrongGroup,09:33:05,13:20:01,timeExit,194492,1.94%,3h46m56s,記憶體封測,7,1,1,,88.60,88.27,89.20,83.80,2.990,0.62,1517541210,0,0,1,0,2.643
3711,SignalA,StrongGroup,09:39:49,13:20:03,timeExit,77042,0.77%,3h40m14s,IC封測,10,1,1,,324.50,322.08,326.00,304.50,2.990,1.90,6530373500,0,0,1,0,2.643
2049,SignalA,StrongGroup,09:37:58,13:20:11,timeExit,42735,0.43%,3h42m13s,工具機,9,2,2,4526,234.00,232.20,234.50,219.50,2.990,0.73,1961898975,0,0,1,0,2.643
8390,SignalA,StrongGroup,09:38:03,13:20:14,timeExit,0,0.00%,3h42m11s,回收焚化相關指標,11,1,1,,100.00,99.38,101.00,95.10,2.990,1.08,277603005,0,0,1,1,2.643
9955,SignalA,StrongGroup,09:33:31,13:21:08,timeExit,-45732,-0.46%,3h47m37s,回收焚化相關指標,10,2,2,8390,32.80,32.60,33.00,31.90,2.990,0.08,212850102,0,0,1,1,2.643
