Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
8021,SignalA,StrongGroup,09:35:38,09:38:56,stopLoss,-87719,-0.88%,0h03m18s,鑽孔,5,2,2,8074,228.00,227.37,233.50,219.00,-0.964,1.02,5367978750,0,0,1,1,-0.689
6217,SignalA,StrongGroup,09:39:04,09:50:20,stopLoss,-161290,-1.61%,0h11m16s,探針卡,1,2,2,6510,62.00,61.39,63.60,58.00,-0.964,14.74,321959537,1,0,1,1,-0.689
3211,SignalA,StrongGroup,09:51:58,09:53:50,stopLoss,-105634,-1.06%,0h01m52s,BBU,14,2,2,6781,284.00,282.49,287.50,277.00,-0.964,0.66,2346211250,0,0,1,0,-0.689
3665,SignalA,StrongGroup,09:34:21,10:00:51,stopLoss,-185185,-1.85%,0h26m30s,連接線材,18,2,2,6190,1350.00,1335.01,1350.00,1315.00,-0.964,0.61,4682540500,0,1,1,0,-0.689
2406,SignalA,StrongGroup,09:47:47,10:01:38,stopLoss,-111111,-1.11%,0h13m51s,太陽能,12,2,2,6443,31.50,31.34,32.00,30.80,-0.964,0.71,704671987,0,0,1,0,-0.689
6415,SignalA,StrongGroup,10:14:40,10:22:12,stopLoss,-80321,-0.80%,0h07m32s,IC設計,19,1,1,,249.00,248.27,257.50,238.50,-0.964,3.41,1519763300,1,1,1,0,-0.689
2345,SignalA,StrongGroup,09:44:23,10:26:45,stopLoss,-125000,-1.25%,0h42m22s,網路通訊,8,2,2,6163,1200.00,1193.05,1220.00,1165.00,-0.964,1.09,5439894500,0,0,1,1,-0.689
7717,SignalA,StrongGroup,10:17:32,10:52:26,stopLoss,-145985,-1.46%,0h34m54s,低軌衛星,10,2,2,6443,479.50,475.12,483.00,464.00,-0.964,1.18,221053075,0,1,1,2,-0.689
6182,SignalA,StrongGroup,09:41:01,11:04:30,stopLoss,-100125,-1.00%,1h23m29s,矽晶圓指標,11,1,1,,39.95,39.76,40.75,38.85,-0.964,1.61,836046417,0,0,1,0,-0.689
6244,SignalA,StrongGroup,10:37:46,11:08:20,stopLoss,-147992,-1.48%,0h30m34s,太陽能,10,2,2,6443,23.65,23.42,23.85,23.00,-0.964,0.77,389606860,0,0,1,1,-0.689
3037,SignalA,StrongGroup,09:46:15,11:33:04,stopLoss,42078,0.42%,1h46m49s,ABF,5,2,2,8046,308.00,305.56,315.00,301.00,-0.964,4.02,7674075975,1,0,1,0,-0.689
1802,SignalA,StrongGroup,11:47:47,11:52:33,stopLoss,-160481,-1.60%,0h04m46s,玻纖布,9,1,1,,49.85,49.32,50.50,45.95,-0.964,4.36,3081305460,1,0,1,1,-0.689
6215,SignalA,StrongGroup,09:51:23,13:07:14,stopLoss,-127119,-1.27%,3h15m51s,設備儀器商,16,2,2,2360,118.00,117.50,120.00,117.00,-0.964,0.94,228045050,0,0,1,0,-0.689
5347,SignalA,StrongGroup,12:26:44,13:20:00,timeExit,-35461,-0.35%,0h53m16s,晶圓代工,9,2,2,2303,141.00,139.94,143.50,139.00,-0.964,1.61,3965071105,0,0,1,0,-0.689
3376,SignalA,StrongGroup,09:33:32,13:20:00,timeExit,210517,2.11%,3h46m28s,軸承,16,2,2,6805,232.00,229.74,236.00,227.50,-0.964,2.58,1008496675,0,0,1,0,-0.689
2303,SignalA,StrongGroup,11:20:54,13:20:00,timeExit,194611,1.95%,1h59m06s,晶圓代工,9,1,1,,66.80,66.35,68.70,62.50,-0.964,4.16,7846930695,0,0,1,0,-0.689
1609,SignalA,StrongGroup,10:49:33,13:20:00,timeExit,227545,2.28%,2h30m27s,電線電纜,16,2,2,1608,41.75,41.35,41.75,41.00,-0.964,1.62,233334902,0,0,1,0,-0.689
1519,SignalA,StrongGroup,09:52:21,13:20:01,timeExit,204082,2.04%,3h27m40s,重電,18,2,2,2371,980.00,973.96,990.00,963.00,-0.964,1.07,4453507150,0,0,1,0,-0.689
4939,SignalA,StrongGroup,09:32:16,13:20:08,lockedLimitUp,375894,3.76%,3h47m52s,CCL,10,2,2,4989,41.40,40.97,41.95,39.30,-0.964,3.08,310593835,0,0,1,0,-0.689
2609,SignalA,StrongGroup,09:35:44,13:20:08,timeExit,-36101,-0.36%,3h44m24s,貨櫃,9,1,1,,55.40,54.88,55.40,54.00,-0.964,1.10,1010372805,0,0,1,0,-0.689
6125,SignalA,StrongGroup,10:40:04,13:20:11,timeExit,-111888,-1.12%,2h40m07s,設備儀器商,17,2,2,2360,71.50,70.70,71.60,70.20,-0.964,0.36,278832400,0,0,1,0,-0.689
3016,SignalA,StrongGroup,09:31:32,13:20:11,lockedLimitUp,590588,5.91%,3h48m39s,矽晶圓指標,14,2,2,6182,61.20,60.95,62.40,60.00,-0.964,1.49,234532450,0,0,1,0,-0.689
2233,SignalA,StrongGroup,11:22:58,13:20:45,timeExit,-21053,-0.21%,1h57m47s,機器人,20,1,1,,237.50,236.49,243.00,232.00,-0.964,1.11,341626300,0,0,1,0,-0.689
8086,SignalA,StrongGroup,09:41:20,13:21:02,lockedLimitUp,431688,4.32%,3h39m42s,砷化鎵,2,2,2,2455,115.50,114.87,117.00,110.50,-0.964,1.92,304652750,0,0,1,1,-0.689
