Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
3715,SignalA,StrongGroup,09:34:00,09:34:28,stopLoss,-84034,-0.84%,0h00m28s,印刷電路板,12,2,2,2402,119.00,118.77,121.00,116.00,0.157,0.94,2714102375,0,0,1,1,0.393
6706,SignalA,StrongGroup,09:35:37,09:36:09,stopLoss,-123457,-1.23%,0h00m32s,CPO,4,2,2,4977,121.50,120.84,125.00,116.50,0.157,2.00,627118800,0,0,1,0,0.393
5498,SignalA,StrongGroup,09:30:18,09:42:37,stopLoss,-108303,-1.08%,0h12m19s,鑽孔,1,2,2,8021,27.70,27.54,28.20,26.35,0.157,2.05,343748835,0,0,1,0,0.393
4939,SignalA,StrongGroup,09:30:34,09:44:20,stopLoss,-156438,-1.56%,0h13m46s,CCL,5,1,1,,41.55,41.13,43.00,39.20,0.157,1.58,778131947,0,0,1,0,0.393
6282,SignalA,StrongGroup,09:47:19,09:50:15,stopLoss,-94787,-0.95%,0h02m56s,電供,5,1,1,,42.20,42.02,43.45,40.10,0.157,15.85,266449130,0,0,1,0,0.393
8021,SignalA,StrongGroup,09:30:02,10:31:04,stopLoss,-134680,-1.35%,1h01m02s,鑽孔,1,1,1,,148.50,147.44,151.50,138.00,0.157,7.10,2246041375,0,0,1,0,0.393
5439,SignalA,StrongGroup,11:03:49,11:41:28,stopLoss,-152778,-1.53%,0h37m39s,印刷電路板,12,2,2,2402,360.00,356.59,362.00,347.00,0.157,1.60,2116064000,0,0,1,1,0.393
1519,SignalA,StrongGroup,10:41:59,13:20:00,timeExit,104031,1.04%,2h38m01s,重電,7,1,1,,769.00,766.10,784.00,730.00,0.157,4.65,1849796700,0,0,1,0,0.393
6139,SignalA,StrongGroup,09:48:07,13:20:01,timeExit,59289,0.59%,3h31m54s,廠務,1,2,2,2404,506.00,500.43,508.00,491.50,0.157,2.28,1195349725,0,0,1,0,0.393
6257,SignalA,StrongGroup,10:20:53,13:20:02,timeExit,81549,0.82%,2h59m09s,IC封測,9,2,2,3264,98.10,97.74,98.80,96.30,0.157,1.59,344956800,0,0,1,0,0.393
3665,SignalA,StrongGroup,11:09:16,13:20:08,timeExit,66225,0.66%,2h10m52s,連接線材,7,1,1,,1510.00,1500.71,1540.00,1470.00,0.157,1.03,5402900500,0,1,1,0,0.393
7769,SignalA,StrongGroup,09:33:29,13:20:19,timeExit,318347,3.18%,3h46m50s,設備儀器商,10,2,2,6739,3025.00,3019.56,3055.00,2975.00,0.157,0.72,2397405000,0,0,1,0,0.393
8358,SignalA,StrongGroup,09:53:21,13:20:29,lockedLimitUp,343048,3.43%,3h27m08s,CCL,5,1,1,,269.00,266.06,275.00,254.00,0.157,9.69,2580406400,0,0,1,0,0.393
