Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
1785,SignalA,StrongGroup,09:35:41,09:40:26,stopLoss,-109718,-1.10%,0h04m45s,電子化工材料,8,2,2,4749,63.80,63.50,64.90,62.70,-0.775,4.46,545894605,1,0,1,0,-0.969
1303,SignalA,StrongGroup,09:50:50,10:50:50,stopLoss,-153483,-1.53%,1h00m00s,玻纖布,12,1,1,,84.70,83.83,85.40,82.40,-0.775,0.80,8757682285,0,0,1,0,-0.969
2404,SignalA,StrongGroup,09:51:33,10:51:38,stopLoss,-177778,-1.78%,1h00m05s,廠務,15,2,2,6903,1125.00,1113.24,1130.00,1100.00,-0.775,1.46,2975514950,1,0,1,0,-0.969
2615,SignalA,StrongGroup,09:54:01,11:12:46,stopLoss,-162297,-1.62%,1h18m45s,貨櫃,6,2,2,2609,80.10,79.23,80.50,78.70,-0.775,1.37,1580665115,0,0,1,0,-0.969
2609,SignalA,StrongGroup,09:38:14,11:20:52,stopLoss,-161290,-1.61%,1h42m38s,貨櫃,4,1,1,,62.00,61.36,63.00,60.00,-0.775,1.81,2742414845,0,0,1,0,-0.969
4989,SignalA,StrongGroup,11:21:06,11:25:19,stopLoss,-128205,-1.28%,0h04m13s,CCL,6,2,2,2368,70.20,69.69,72.80,66.80,-0.775,2.30,1443072720,0,0,1,0,-0.969
8074,SignalA,StrongGroup,11:06:18,12:23:27,stopLoss,-184615,-1.85%,1h17m09s,鑽孔,3,2,2,5498,65.00,64.18,65.70,63.00,-0.775,0.32,514266740,0,0,1,0,-0.969
3481,SignalA,StrongGroup,09:36:12,13:20:00,timeExit,312453,3.12%,3h43m48s,TFT 面板,4,2,2,6116,26.50,26.18,26.80,26.00,-0.775,0.95,14002462687,0,0,1,0,-0.969
1326,SignalA,StrongGroup,09:34:05,13:20:00,timeExit,144124,1.44%,3h45m55s,塑膠,2,2,2,1301,45.10,44.76,45.35,43.90,-0.775,0.67,2750023835,0,0,1,0,-0.969
1301,SignalA,StrongGroup,09:33:27,13:20:00,timeExit,235415,2.35%,3h46m33s,塑膠,2,1,1,,48.85,48.44,49.20,47.40,-0.775,0.62,2627610937,0,0,1,0,-0.969
6116,SignalA,StrongGroup,09:37:14,13:20:01,timeExit,300139,3.00%,3h42m47s,TFT 面板,3,1,1,,8.66,8.60,8.74,8.44,-0.775,0.54,312955363,0,0,1,0,-0.969
3645,SignalA,StrongGroup,11:44:09,13:20:01,lockedLimitUp,326897,3.27%,1h35m52s,印刷電路板,16,2,2,2368,66.70,66.06,68.20,62.80,-0.775,1.42,353101735,0,0,1,0,-0.969
2406,SignalA,StrongGroup,11:41:17,13:20:02,timeExit,191749,1.92%,1h38m45s,光電,13,2,2,6456,33.45,33.09,34.50,31.75,-0.775,1.36,1209704830,0,0,1,1,-0.969
5498,SignalA,StrongGroup,11:40:07,13:20:04,timeExit,16260,0.16%,1h39m57s,鑽孔,2,1,1,,61.50,61.29,63.00,59.50,-0.775,0.58,869945485,0,0,1,0,-0.969
8039,SignalA,StrongGroup,09:43:09,13:20:06,timeExit,-48309,-0.48%,3h36m57s,CCL,11,1,1,,103.50,102.90,106.00,99.90,-0.775,1.99,1426707480,0,0,1,0,-0.969
2014,SignalA,StrongGroup,11:40:09,13:20:11,timeExit,27855,0.28%,1h40m02s,鋼鐵,6,1,1,,17.95,17.76,18.10,17.15,-0.775,0.39,447210705,0,0,1,0,-0.969
6805,SignalA,StrongGroup,09:33:18,13:20:15,timeExit,392727,3.93%,3h46m57s,軸承,4,2,2,1582,1760.00,1750.64,1795.00,1715.00,-0.775,1.56,3459504500,0,0,1,0,-0.969
4749,SignalA,StrongGroup,10:03:58,13:20:15,timeExit,49505,0.50%,3h16m17s,電子化工材料,2,2,2,4764,1010.00,1001.24,1030.00,966.00,-0.775,5.74,1484536450,1,0,1,1,-0.969
1582,SignalA,StrongGroup,09:35:22,13:20:16,lockedLimitUp,508235,5.08%,3h44m54s,軸承,4,1,1,,85.00,84.34,87.00,82.30,-0.775,3.06,230766130,0,0,1,0,-0.969
2027,SignalA,StrongGroup,10:34:14,13:20:18,timeExit,-13333,-0.13%,2h46m04s,鋼鐵,8,2,2,2014,37.50,37.18,37.50,36.35,-0.775,1.08,994046480,0,0,1,0,-0.969
