Action    ,Symbol    ,Time                ,Price          ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   ,GroupInfo
enter     ,6443      ,94840082874         ,419000         ,-1e+07         ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,238379         ,低軌衛星(G1/M1/R1)
leave     ,6443      ,101010484251        ,413000         ,-1.01549e+07   ,-154946        ,-              ,-              ,stopLoss       ,0              
