Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol
8422,SignalA,StrongGroup,09:28:33,09:42:47,stopLoss,-148402,-1.48%,0h14m14s,回收焚化相關指標,4,1,2,
2467,SignalA,StrongGroup,09:28:56,10:16:59,stopLoss,-134875,-1.35%,0h48m03s,半導體設備,12,1,1,
5347,SignalA,StrongGroup,10:28:49,11:12:57,stopLoss,-165563,-1.66%,0h44m08s,專業IC代工,1,1,1,
