Action    ,Symbol    ,Time                ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   
enter     ,1303      ,92506100332         ,-3.5932e+07    ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,121951         
leave     ,2885      ,92532934883         ,-3.39256e+07   ,-5.98934e+06   ,-              ,-              ,takeProfit     ,127932         
leave     ,3167      ,92601664167         ,-2.40473e+07   ,-121739        ,-              ,-              ,stopLoss       ,0              
leave     ,1303      ,92646776167         ,-2.20278e+07   ,-7.98049e+06   ,-              ,-              ,takeProfit     ,97561          
leave     ,1303      ,92655033640         ,-2.00058e+07   ,-5.95854e+06   ,-              ,-              ,takeProfit     ,73170.7        
leave     ,1303      ,92701863114         ,-1.79815e+07   ,-3.93415e+06   ,-              ,-              ,takeProfit     ,48780.5        
leave     ,2885      ,92741379741         ,-1.59729e+07   ,-3.98081e+06   ,-              ,-              ,takeProfit     ,85287.8        
enter     ,6176      ,93004921218         ,-2.59729e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,74074.1        
leave     ,1727      ,93020270039         ,-2.39487e+07   ,-5.95369e+06   ,-              ,-              ,takeProfit     ,132304         
leave     ,1727      ,93020467565         ,-2.19222e+07   ,-3.92723e+06   ,-              ,-              ,takeProfit     ,88202.9        
leave     ,2885      ,93123714854         ,-1.99115e+07   ,-1.97015e+06   ,-              ,-              ,takeProfit     ,42643.9        
leave     ,2885      ,93136599234         ,-1.78988e+07   ,42643.9        ,-              ,-              ,takeProfit     ,0              
enter     ,3167      ,93318745174         ,-2.78988e+07   ,-1.01217e+07   ,SignalA        ,StrongGroup    ,-              ,34843.2        
leave     ,1727      ,93325324033         ,-2.58701e+07   ,-1.89857e+06   ,-              ,-              ,takeProfit     ,44101.4        
leave     ,1727      ,93328450475         ,-2.38392e+07   ,132304         ,-              ,-              ,takeProfit     ,0              
leave     ,1303      ,93353768240         ,-1.98295e+07   ,75609.8        ,-              ,-              ,bailout        ,0              
leave     ,3167      ,93506248571         ,-1.77981e+07   ,-8.09038e+06   ,-              ,-              ,takeProfit     ,27874.6        
leave     ,3167      ,93526599104         ,-9.72842e+06   ,-20693.8       ,-              ,-              ,bailout        ,0              
enter     ,2485      ,94203204739         ,-1.97284e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,259067         
leave     ,2485      ,95508131685         ,-9.81909e+06   ,-90673.6       ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,95927222112         ,-1.98191e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,53050.4        
enter     ,2313      ,100438031574        ,-2.98191e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,49751.2        
enter     ,8299      ,100439112216        ,-3.98191e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,4987.53        
enter     ,3481      ,100524495719        ,-4.98191e+07   ,-1e+07         ,SignalB        ,StrongGroup    ,-              ,424628         
enter     ,2344      ,101009656161        ,-5.98191e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,86206.9        
leave     ,2344      ,101009689536        ,-5.58277e+07   ,-6.00862e+06   ,-              ,-              ,takeProfit     ,51724.1        
leave     ,2344      ,101251504877        ,-4.98794e+07   ,-60344.8       ,-              ,-              ,bailout        ,0              
enter     ,2308      ,101647166512        ,-5.98794e+07   ,-9.96226e+06   ,SignalA        ,StrongGroup    ,-              ,7407.41        
leave     ,2455      ,101655201717        ,-4.99855e+07   ,-106101        ,-              ,-              ,stopLoss       ,0              
enter     ,2485      ,102727074466        ,-5.99855e+07   ,-1.00907e+07   ,SignalA        ,StrongGroup    ,-              ,259067         
leave     ,2313      ,103205111002        ,-5.79656e+07   ,-7.9801e+06    ,-              ,-              ,takeProfit     ,39801          
leave     ,2313      ,103324402926        ,-5.59408e+07   ,-5.95522e+06   ,-              ,-              ,takeProfit     ,29850.7        
leave     ,2313      ,103333583731        ,-5.39109e+07   ,-3.92537e+06   ,-              ,-              ,takeProfit     ,19900.5        
leave     ,2313      ,103354344733        ,-5.18761e+07   ,-1.89055e+06   ,-              ,-              ,takeProfit     ,9950.25        
leave     ,2485      ,103441001162        ,-4.98502e+07   ,-8.06477e+06   ,-              ,-              ,takeProfit     ,207254         
leave     ,2485      ,103643559476        ,-4.78217e+07   ,-6.03627e+06   ,-              ,-              ,takeProfit     ,155440         
leave     ,2485      ,103701528214        ,-4.57906e+07   ,-4.00518e+06   ,-              ,-              ,takeProfit     ,103627         
leave     ,2485      ,103713806500        ,-4.37569e+07   ,-1.9715e+06    ,-              ,-              ,takeProfit     ,51813.5        
leave     ,2485      ,103717880795        ,-4.17206e+07   ,64766.8        ,-              ,-              ,takeProfit     ,0              
leave     ,2313      ,104023132161        ,-3.96808e+07   ,149254         ,-              ,-              ,takeProfit     ,0              
leave     ,3481      ,104601501980        ,-3.76596e+07   ,-7.97877e+06   ,-              ,-              ,takeProfit     ,339703         
leave     ,3481      ,104657952900        ,-3.56341e+07   ,-5.95329e+06   ,-              ,-              ,takeProfit     ,254777         
leave     ,3481      ,104941455885        ,-3.36044e+07   ,-3.92357e+06   ,-              ,-              ,takeProfit     ,169851         
leave     ,3481      ,105014485755        ,-3.15704e+07   ,-1.8896e+06    ,-              ,-              ,takeProfit     ,84925.7        
leave     ,3481      ,105038781487        ,-2.95322e+07   ,148620         ,-              ,-              ,takeProfit     ,0              
leave     ,8299      ,110126126477        ,-1.96569e+07   ,-124688        ,-              ,-              ,stopLoss       ,0              
leave     ,2308      ,111132726099        ,-9.76802e+06   ,-73375.3       ,-              ,-              ,stopLoss       ,0              
leave     ,6176      ,120840963361        ,120867         ,-111111        ,-              ,-              ,stopLoss       ,0              
