Action    ,Symbol    ,Time                ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   
enter     ,2308      ,101647166512        ,-9.58861e+07   ,-1e+07         ,SignalA        ,StrongSingle   ,-              ,7407.41        
leave     ,2308      ,111132726099        ,-5.7387e+07    ,-111111        ,-              ,-              ,stopLoss       ,0              
