Action    ,Symbol    ,Time                ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   
enter     ,3450      ,93435988746         ,-3.40494e+07   ,-1e+07         ,SignalB        ,StrongSingle   ,-              ,38240.9        
leave     ,3450      ,93436037018         ,-3.00532e+07   ,-6.00382e+06   ,-              ,-              ,takeProfit     ,22944.6        
leave     ,3450      ,93436293253         ,-2.80494e+07   ,-4e+06         ,-              ,-              ,takeProfit     ,15296.4        
leave     ,3450      ,93458022779         ,-2.60417e+07   ,-1.99235e+06   ,-              ,-              ,takeProfit     ,7648.18        
leave     ,3450      ,93506281870         ,-2.40303e+07   ,19120.5        ,-              ,-              ,takeProfit     ,0              
enter     ,3450      ,93506281870         ,-3.40303e+07   ,-9.98088e+06   ,SignalB        ,StrongSingle   ,-              ,38022.8        
leave     ,3450      ,93506301933         ,-3.20341e+07   ,-7.98468e+06   ,-              ,-              ,takeProfit     ,30418.3        
leave     ,3450      ,93642226963         ,-3.00341e+07   ,-5.98468e+06   ,-              ,-              ,takeProfit     ,22813.7        
leave     ,3450      ,93820681484         ,-2.20775e+07   ,-41716         ,-              ,-              ,bailout        ,0              
enter     ,3450      ,93820681484         ,-3.20775e+07   ,-1.00417e+07   ,SignalB        ,StrongSingle   ,-              ,38240.9        
leave     ,3450      ,94410952159         ,-5.80832e+07   ,-8.03407e+06   ,-              ,-              ,takeProfit     ,30592.7        
leave     ,3450      ,94411326108         ,-5.60717e+07   ,-6.0226e+06    ,-              ,-              ,takeProfit     ,22944.6        
leave     ,3450      ,94621514215         ,-6.19938e+07   ,-4.0073e+06    ,-              ,-              ,takeProfit     ,15296.4        
leave     ,3450      ,94621555120         ,-5.99747e+07   ,-1.98818e+06   ,-              ,-              ,takeProfit     ,7648.18        
leave     ,3450      ,95001666873         ,-7.78805e+07   ,34765.8        ,-              ,-              ,takeProfit     ,0              
enter     ,3450      ,100545984562        ,-9.1833e+07    ,-9.96523e+06   ,SignalB        ,StrongSingle   ,-              ,37735.8        
leave     ,3450      ,100614195589        ,-8.98292e+07   ,-7.96146e+06   ,-              ,-              ,takeProfit     ,30188.7        
leave     ,3450      ,101309425296        ,-7.78824e+07   ,-6743.64       ,-              ,-              ,bailout        ,0              
enter     ,3450      ,102235371359        ,-9.98145e+07   ,-1.00067e+07   ,SignalB        ,StrongSingle   ,-              ,38022.8        
leave     ,3450      ,103627254101        ,-9.97447e+07   ,-7.98773e+06   ,-              ,-              ,takeProfit     ,30418.3        
leave     ,3450      ,103642198189        ,-9.77219e+07   ,-5.96492e+06   ,-              ,-              ,takeProfit     ,22813.7        
leave     ,3450      ,112233813005        ,-5.13596e+07   ,46488.3        ,-              ,-              ,bailout        ,0              
