Action    ,Symbol    ,Time                ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   
leave     ,2885      ,92346417967         ,-3.3839e+07    ,-7.99574e+06   ,-              ,-              ,takeProfit     ,170576         
leave     ,1727      ,92448053565         ,-3.1817e+07    ,-7.97795e+06   ,-              ,-              ,takeProfit     ,176406         
enter     ,1303      ,92506100332         ,-4.1817e+07    ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,121951         
leave     ,2885      ,92532934883         ,-3.98106e+07   ,-5.98934e+06   ,-              ,-              ,takeProfit     ,127932         
leave     ,3167      ,92601664167         ,-2.99323e+07   ,-121739        ,-              ,-              ,stopLoss       ,0              
leave     ,1303      ,92646776167         ,-2.79128e+07   ,-7.98049e+06   ,-              ,-              ,takeProfit     ,97561          
leave     ,1303      ,92655033640         ,-2.58909e+07   ,-5.95854e+06   ,-              ,-              ,takeProfit     ,73170.7        
leave     ,1303      ,92701863114         ,-2.38665e+07   ,-3.93415e+06   ,-              ,-              ,takeProfit     ,48780.5        
leave     ,2885      ,92741379741         ,-2.18579e+07   ,-3.98081e+06   ,-              ,-              ,takeProfit     ,85287.8        
enter     ,6176      ,93004921218         ,-3.18579e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,74074.1        
leave     ,4958      ,93016036725         ,-2.98368e+07   ,-3.95251e+06   ,-              ,-              ,takeProfit     ,21108.2        
leave     ,1727      ,93020270039         ,-2.78126e+07   ,-5.95369e+06   ,-              ,-              ,takeProfit     ,132304         
leave     ,1727      ,93020467565         ,-2.57861e+07   ,-3.92723e+06   ,-              ,-              ,takeProfit     ,88202.9        
leave     ,2885      ,93123714854         ,-2.37754e+07   ,-1.97015e+06   ,-              ,-              ,takeProfit     ,42643.9        
leave     ,2885      ,93136599234         ,-2.17627e+07   ,42643.9        ,-              ,-              ,takeProfit     ,0              
leave     ,4958      ,93151373485         ,-1.97363e+07   ,-1.92612e+06   ,-              ,-              ,takeProfit     ,10554.1        
enter     ,3167      ,93318745174         ,-2.97363e+07   ,-1.01217e+07   ,SignalA        ,StrongGroup    ,-              ,34843.2        
leave     ,1727      ,93325324033         ,-2.77076e+07   ,-1.89857e+06   ,-              ,-              ,takeProfit     ,44101.4        
leave     ,1727      ,93328450475         ,-2.56767e+07   ,132304         ,-              ,-              ,takeProfit     ,0              
leave     ,4958      ,93436163132         ,-2.36451e+07   ,105541         ,-              ,-              ,takeProfit     ,0              
leave     ,3167      ,93506248571         ,-2.16137e+07   ,-8.09038e+06   ,-              ,-              ,takeProfit     ,27874.6        
leave     ,3167      ,93604709434         ,-1.35998e+07   ,-76443         ,-              ,-              ,bailout        ,0              
leave     ,1303      ,93854601095         ,-9.61928e+06   ,46341.5        ,-              ,-              ,bailout        ,0              
enter     ,2485      ,94203204739         ,-1.96193e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,259067         
leave     ,2485      ,95508131685         ,-9.70996e+06   ,-90673.6       ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,95927222112         ,-1.971e+07     ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,53050.4        
enter     ,2313      ,100438031574        ,-2.971e+07     ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,49751.2        
enter     ,8299      ,100439112216        ,-3.971e+07     ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,4987.53        
enter     ,3481      ,100524495719        ,-4.971e+07     ,-1e+07         ,SignalB        ,StrongGroup    ,-              ,424628         
enter     ,2344      ,101009656161        ,-5.971e+07     ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,86206.9        
leave     ,2344      ,101009689536        ,-5.57186e+07   ,-6.00862e+06   ,-              ,-              ,takeProfit     ,51724.1        
enter     ,2308      ,101647166512        ,-6.57186e+07   ,-9.96226e+06   ,SignalA        ,StrongGroup    ,-              ,7407.41        
leave     ,2455      ,101655201717        ,-5.58247e+07   ,-106101        ,-              ,-              ,stopLoss       ,0              
enter     ,2485      ,102727074466        ,-6.58247e+07   ,-1.00907e+07   ,SignalA        ,StrongGroup    ,-              ,259067         
leave     ,2313      ,103205111002        ,-6.38048e+07   ,-7.9801e+06    ,-              ,-              ,takeProfit     ,39801          
leave     ,2313      ,103324402926        ,-6.17799e+07   ,-5.95522e+06   ,-              ,-              ,takeProfit     ,29850.7        
leave     ,2313      ,103333583731        ,-5.97501e+07   ,-3.92537e+06   ,-              ,-              ,takeProfit     ,19900.5        
leave     ,2313      ,103354344733        ,-5.77152e+07   ,-1.89055e+06   ,-              ,-              ,takeProfit     ,9950.25        
leave     ,2485      ,103441001162        ,-5.56893e+07   ,-8.06477e+06   ,-              ,-              ,takeProfit     ,207254         
leave     ,2485      ,103643559476        ,-5.36608e+07   ,-6.03627e+06   ,-              ,-              ,takeProfit     ,155440         
leave     ,2485      ,103701528214        ,-5.16297e+07   ,-4.00518e+06   ,-              ,-              ,takeProfit     ,103627         
leave     ,2485      ,103713806500        ,-4.95961e+07   ,-1.9715e+06    ,-              ,-              ,takeProfit     ,51813.5        
leave     ,2485      ,103717880795        ,-4.75598e+07   ,64766.8        ,-              ,-              ,takeProfit     ,0              
leave     ,2313      ,104023132161        ,-4.552e+07     ,149254         ,-              ,-              ,takeProfit     ,0              
leave     ,3481      ,104601501980        ,-4.34988e+07   ,-7.97877e+06   ,-              ,-              ,takeProfit     ,339703         
leave     ,3481      ,104657952900        ,-4.14733e+07   ,-5.95329e+06   ,-              ,-              ,takeProfit     ,254777         
leave     ,3481      ,104941455885        ,-3.94436e+07   ,-3.92357e+06   ,-              ,-              ,takeProfit     ,169851         
leave     ,3481      ,105014485755        ,-3.74096e+07   ,-1.8896e+06    ,-              ,-              ,takeProfit     ,84925.7        
leave     ,3481      ,105038781487        ,-3.53714e+07   ,148620         ,-              ,-              ,takeProfit     ,0              
leave     ,8299      ,110126126477        ,-2.54961e+07   ,-124688        ,-              ,-              ,stopLoss       ,0              
leave     ,2308      ,111132726099        ,-1.56072e+07   ,-73375.3       ,-              ,-              ,stopLoss       ,0              
leave     ,6176      ,120840963361        ,-5.71828e+06   ,-111111        ,-              ,-              ,stopLoss       ,0              
leave     ,2344      ,133000000000        ,230000         ,-60344.8       ,-              ,-              ,timeExit       ,0              
