030132,南寶國票52購01  ,T,1.02,2.17,0.01,00,W2,0
030133,南寶國票53購01  ,T,0.80,2.45,0.01,00,W2,0
030134,遠傳國票53購01  ,T,1.83,3.59,0.07,00,W2,0
030135,飛捷國票59購01  ,T,0.50,1.15,0.01,00,W2,0
030136,台郡國票53購01  ,T,0.09,3.80,0.01,00,W2,0
030137,愛普國票52購02  ,T,5.60,7.65,3.53,00,W2,0
030138,力智國票53購02  ,T,0.83,1.80,0.01,00,W2,0
030139,AES國票52購01   ,T,0.40,1.77,0.01,00,W2,0
03013X,元展13          ,T,29.00,32.90,25.10,00,W1,0
030140,AES國票53購03   ,T,0.73,2.10,0.01,00,W2,0
030141,富世達國票53購01,T,9.75,14.20,5.30,00,W2,0
030142,T50反1群益52購03,T,0.06,1.78,0.01,00,W1,0
030143,合機群益52購01  ,T,0.18,1.48,0.01,00,W2,0
030145,鴻海統一54購02  ,T,0.88,1.38,0.38,00,W2,0
030147,川湖群益56購01  ,T,2.62,4.42,0.82,00,W2,0
030148,國巨群益52購04  ,T,18.50,26.00,11.00,00,W2,0
03014X,元展14          ,T,50.00,55.50,44.20,00,W1,0
030151,聯發科統一54購01,T,0.18,0.44,0.01,00,W2,0
030152,燿華群益52購01  ,T,0.11,1.95,0.01,00,W2,0
030154,金像電群益53購01,T,7.85,11.50,4.13,00,W2,0
030155,宏達電群益52購02,T,2.67,6.10,0.01,00,W2,0
030157,宏達電群益53購01,T,2.55,4.02,1.08,00,W2,0
030158,景碩群益52購02  ,T,1.90,3.58,0.22,00,W2,0
