0050  ,元大台灣50      ,T,71.90,79.05,64.75,00,  ,0
0051  ,元大中型100     ,T,102.95,113.20,92.70,00,  ,0
0052  ,富邦科技        ,T,42.71,46.98,38.44,00,  ,0
0053  ,元大電子        ,T,158.70,174.55,142.85,00,  ,0
0055  ,元大MSCI金融    ,T,32.33,35.56,29.10,00,  ,0
0056  ,元大高股息      ,T,37.52,41.27,33.77,00,  ,0
0057  ,富邦摩台        ,T,213.20,234.50,191.90,00,  ,0
0061  ,元大寶滬深      ,T,23.50,9999.95,0.01,00,  ,0
006203,元大MSCI台灣    ,T,130.20,143.20,117.20,00,  ,0
006204,永豐臺灣加權    ,T,161.75,177.90,145.60,00,  ,0
006205,富邦上証        ,T,40.72,9999.95,0.01,00,  ,0
006206,元大上證50      ,T,37.84,9999.95,0.01,00,  ,0
006207,復華滬深        ,T,31.45,9999.95,0.01,00,  ,0
006208,富邦台50        ,T,166.50,183.15,149.85,00,  ,0
00625K,富邦上証+R      ,T,9.05,9999.95,0.01,00,  ,0
00631L,元大台灣50正2   ,T,428.65,514.35,342.95,00,  ,0
00632R,元大台灣50反1   ,T,15.06,16.56,13.56,00,  ,0
00633L,富邦上証正2     ,T,47.30,9999.95,0.01,00,  ,0
00634R,富邦上証反1     ,T,3.28,9999.95,0.01,00,  ,0
00635U,期元大S&P黃金   ,T,51.50,9999.95,0.01,00,  ,0
00636 ,國泰中國A50     ,T,26.67,9999.95,0.01,00,  ,0
00636K,國泰中國A50+U   ,T,8.48,9999.95,0.01,00,  ,0
00637L,元大滬深300正2  ,T,19.47,9999.95,0.01,00,  ,0
00638R,元大滬深300反1  ,T,7.04,9999.95,0.01,00,  ,0
00639 ,富邦深100       ,T,15.32,9999.95,0.01,00,  ,0
00640L,富邦日本正2     ,T,89.80,9999.95,0.01,00,  ,0
00641R,富邦日本反1     ,T,4.25,9999.95,0.01,00,  ,0
00642U,期元大S&P石油   ,T,16.79,9999.95,0.01,00,  ,0
00643 ,群益深証中小    ,T,17.71,9999.95,0.01,00,  ,0
00643K,群益深証中小+R  ,T,3.83,9999.95,0.01,00,  ,0
00645 ,富邦日本        ,T,51.60,9999.95,0.01,00,  ,0
00646 ,元大S&P500      ,T,67.45,9999.95,0.01,00,  ,0
00647L,元大S&P500正2   ,T,113.20,9999.95,0.01,00,  ,0
00648R,元大S&P500反1   ,T,4.44,9999.95,0.01,00,  ,0
00650L,復華香港正2     ,T,18.64,9999.95,0.01,00,  ,0
00651R,復華香港反1     ,T,5.16,9999.95,0.01,00,  ,0
00652 ,富邦印度        ,T,36.96,9999.95,0.01,00,  ,0
00653L,富邦印度正2     ,T,55.00,9999.95,0.01,00,  ,0
00654R,富邦印度反1     ,T,6.41,9999.95,0.01,00,  ,0
00655L,國泰中國A50正2  ,T,32.86,9999.95,0.01,00,  ,0
00656R,國泰中國A50反1  ,T,6.23,9999.95,0.01,00,  ,0
00657 ,國泰日經225     ,T,63.55,9999.95,0.01,00,  ,0
00657K,國泰日經225+U   ,T,20.14,9999.95,0.01,00,  ,0
00660 ,元大歐洲50      ,T,43.12,9999.95,0.01,00,  ,0
00661 ,元大日經225     ,T,69.75,9999.95,0.01,00,  ,0
00662 ,富邦NASDAQ      ,T,99.30,9999.95,0.01,00,  ,0
00663L,國泰臺灣加權正2 ,T,56.05,67.25,44.84,00,  ,0
00664R,國泰臺灣加權反1 ,T,2.43,2.67,2.19,00,  ,0
00665L,富邦恒生國企正2 ,T,10.92,9999.95,0.01,00,  ,0
00666R,富邦恒生國企反1 ,T,8.75,9999.95,0.01,00,  ,0
00668 ,國泰美國道瓊    ,T,56.25,9999.95,0.01,00,  ,0
00668K,國泰美國道瓊+U  ,T,17.84,9999.95,0.01,00,  ,0
00669R,國泰美國道瓊反1 ,T,5.67,9999.95,0.01,00,  ,0
00670L,富邦NASDAQ正2   ,T,148.25,9999.95,0.01,00,  ,0
00671R,富邦NASDAQ反1   ,T,2.96,9999.95,0.01,00,  ,0
00673R,期元大S&P原油反1,T,25.32,9999.95,0.01,00,  ,0
00674R,期元大S&P黃金反1,T,5.16,9999.95,0.01,00,  ,0
00675L,富邦臺灣加權正2 ,T,170.30,204.35,136.25,00,  ,0
00676R,富邦臺灣加權反1 ,T,8.28,9.10,7.46,00,  ,0
00678 ,群益那斯達克生技,T,35.54,9999.95,0.01,00,  ,0
00680L,元大美債20正2   ,T,7.24,9999.95,0.01,00,  ,0
00681R,元大美債20反1   ,T,20.78,9999.95,0.01,00,  ,0
00682U,期元大美元指數  ,T,20.13,9999.95,0.01,00,  ,0
00683L,期元大美元指正2 ,T,20.58,9999.95,0.01,00,  ,0
00684R,期元大美元指反1 ,T,15.63,9999.95,0.01,00,  ,0
00685L,群益臺灣加權正2 ,T,152.85,183.40,122.30,00,  ,0
00686R,群益臺灣加權反1 ,T,1.48,1.62,1.34,00,  ,0
00688L,國泰20年美債正2 ,T,7.21,9999.95,0.01,00,  ,0
00689R,國泰20年美債反1 ,T,21.65,9999.95,0.01,00,  ,0
00690 ,兆豐藍籌30      ,T,49.80,54.75,44.82,00,  ,0
00692 ,富邦公司治理    ,T,63.65,70.00,57.30,00,  ,0
00693U,期街口S&P黃豆   ,T,21.11,9999.95,0.01,00,  ,0
00700 ,富邦恒生國企    ,T,18.44,9999.95,0.01,00,  ,0
00701 ,國泰股利精選30  ,T,29.02,31.92,26.12,00,  ,0
00702 ,國泰標普低波高息,T,24.15,9999.95,0.01,00,  ,0
00703 ,台新MSCI中國    ,T,21.60,9999.95,0.01,00,  ,0
00706L,期元大S&P日圓正2,T,20.33,9999.95,0.01,00,  ,0
00707R,期元大S&P日圓反1,T,31.33,9999.95,0.01,00,  ,0
00708L,期元大S&P黃金正2,T,108.30,9999.95,0.01,00,  ,0
00709 ,富邦歐洲        ,T,38.55,9999.95,0.01,00,  ,0
00710B,復華彭博非投等債,T,19.12,9999.95,0.01,00,  ,0
00711B,復華彭博新興債  ,T,16.41,9999.95,0.01,00,  ,0
00712 ,復華富時不動產  ,T,9.41,9999.95,0.01,00,  ,0
00713 ,元大台灣高息低波,T,51.70,56.85,46.53,00,  ,0
00714 ,群益道瓊美國地產,T,20.46,9999.95,0.01,00,  ,0
00715L,期街口布蘭特正2 ,T,24.61,9999.95,0.01,00,  ,0
00717 ,富邦美國特別股  ,T,15.13,9999.95,0.01,00,  ,0
00728 ,第一金工業30    ,T,40.84,44.92,36.76,00,  ,0
00730 ,富邦臺灣優質高息,T,22.49,24.73,20.25,00,  ,0
00731 ,復華富時高息低波,T,71.85,79.00,64.70,00,  ,0
00733 ,富邦臺灣中小    ,T,48.48,53.30,43.64,00,  ,0
00735 ,國泰臺韓科技    ,T,60.55,9999.95,0.01,00,  ,0
00736 ,國泰新興市場    ,T,29.15,9999.95,0.01,00,  ,0
00737 ,國泰AI機器人    ,T,33.66,9999.95,0.01,00,  ,0
00738U,期元大道瓊白銀  ,T,60.20,9999.95,0.01,00,  ,0
00739 ,元大MSCI A股    ,T,27.17,9999.95,0.01,00,  ,0
00752 ,中信中國50      ,T,26.03,9999.95,0.01,00,  ,0
00753L,中信中國50正2   ,T,12.22,9999.95,0.01,00,  ,0
00757 ,統一FANG+       ,T,106.30,9999.95,0.01,00,  ,0
00762 ,元大全球AI      ,T,79.80,9999.95,0.01,00,  ,0
00763U,期街口道瓊銅    ,T,31.63,9999.95,0.01,00,  ,0
00770 ,國泰北美科技    ,T,50.55,9999.95,0.01,00,  ,0
00771 ,元大US高息特別股,T,16.31,9999.95,0.01,00,  ,0
00775B,新光投等債15+   ,T,33.17,9999.95,0.01,00,  ,0
00783 ,富邦中証500     ,T,28.36,9999.95,0.01,00,  ,0
00830 ,國泰費城半導體  ,T,53.45,9999.95,0.01,00,  ,0
00850 ,元大臺灣ESG永續 ,T,60.20,66.20,54.20,00,  ,0
00851 ,台新全球AI      ,T,53.80,9999.95,0.01,00,  ,0
00852L,國泰美國道瓊正2 ,T,31.16,9999.95,0.01,00,  ,0
00861 ,元大全球未來通訊,T,60.85,9999.95,0.01,00,  ,0
00865B,國泰US短期公債  ,T,47.61,9999.95,0.01,00,  ,0
00875 ,國泰網路資安    ,T,35.10,9999.95,0.01,00,  ,0
00876 ,元大全球5G      ,T,58.20,9999.95,0.01,00,  ,0
00878 ,國泰永續高股息  ,T,22.70,24.97,20.43,00,  ,0
00881 ,國泰台灣科技龍頭,T,33.63,36.99,30.27,00,  ,0
00882 ,中信中國高股息  ,T,15.81,9999.95,0.01,00,  ,0
00885 ,富邦越南        ,T,17.75,9999.95,0.01,00,  ,0
00891 ,中信關鍵半導體  ,T,23.12,25.43,20.81,00,  ,0
00892 ,富邦台灣半導體  ,T,24.98,27.47,22.49,00,  ,0
00893 ,國泰智能電動車  ,T,32.66,9999.95,0.01,00,  ,0
00894 ,中信小資高價30  ,T,30.19,33.20,27.18,00,  ,0
00895 ,富邦未來車      ,T,39.93,9999.95,0.01,00,  ,0
00896 ,中信綠能及電動車,T,20.27,22.29,18.25,00,  ,0
00897 ,富邦基因免疫生技,T,9.44,9999.95,0.01,00,  ,0
00898 ,國泰基因免疫革命,T,7.96,9999.95,0.01,00,  ,0
00899 ,FT潔淨能源      ,T,22.74,9999.95,0.01,00,  ,0
00900 ,富邦特選高股息30,T,14.27,15.69,12.85,00,  ,0
00901 ,永豐智能車供應鏈,T,27.71,30.48,24.94,00,  ,0
00902 ,中信電池及儲能  ,T,13.76,9999.95,0.01,00,  ,0
00903 ,富邦元宇宙      ,T,15.98,9999.95,0.01,00,  ,0
00904 ,新光臺灣半導體30,T,26.65,29.31,23.99,00,  ,0
00905 ,FT臺灣Smart     ,T,18.53,20.38,16.68,00,  ,0
00907 ,永豐優息存股    ,T,15.41,16.95,13.87,00,  ,0
00908 ,富邦入息REITs+  ,T,14.30,9999.95,0.01,00,  ,0
00909 ,國泰數位支付服務,T,35.11,9999.95,0.01,00,  ,0
00910 ,第一金太空衛星  ,T,51.95,9999.95,0.01,00,  ,0
