Action    ,Symbol    ,Time                ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   
enter     ,2485      ,100724796536        ,-9.04248e+07   ,-1.04449e+07   ,SignalA        ,StrongGroup    ,-              ,260756         
leave     ,2485      ,100735872548        ,-8.04508e+07   ,-470949        ,-              ,-              ,stopLoss       ,0              
enter     ,2485      ,100735872548        ,-9.04508e+07   ,-1.04709e+07   ,SignalA        ,StrongGroup    ,-              ,261438         
leave     ,2485      ,100735872548        ,-8.04639e+07   ,-484021        ,-              ,-              ,stopLoss       ,0              
enter     ,2485      ,100735872548        ,-9.04639e+07   ,-1.0484e+07    ,SignalA        ,StrongGroup    ,-              ,261097         
leave     ,2485      ,100739378916        ,-8.049e+07     ,-510131        ,-              ,-              ,stopLoss       ,0              
enter     ,2485      ,100739378916        ,-9.049e+07     ,-1.05101e+07   ,SignalA        ,StrongGroup    ,-              ,261438         
leave     ,2485      ,100739402362        ,-8.05031e+07   ,-523202        ,-              ,-              ,stopLoss       ,0              
enter     ,2485      ,100739402362        ,-9.05031e+07   ,-1.05232e+07   ,SignalA        ,StrongGroup    ,-              ,261097         
leave     ,2485      ,100741370346        ,-8.05161e+07   ,-536257        ,-              ,-              ,stopLoss       ,0              
enter     ,2485      ,101457248654        ,-9.05161e+07   ,-1.05363e+07   ,SignalA        ,StrongGroup    ,-              ,260417         
leave     ,2485      ,101659335640        ,-8.0635e+07    ,-575320        ,-              ,-              ,stopLoss       ,0              
enter     ,2485      ,101659335640        ,-9.0635e+07    ,-1.05753e+07   ,SignalA        ,StrongGroup    ,-              ,261097         
leave     ,2485      ,101705513444        ,-8.06481e+07   ,-588375        ,-              ,-              ,stopLoss       ,0              
enter     ,2485      ,101705513444        ,-9.06481e+07   ,-1.05884e+07   ,SignalA        ,StrongGroup    ,-              ,261097         
leave     ,2485      ,101707078892        ,-8.06611e+07   ,-601429        ,-              ,-              ,stopLoss       ,0              
enter     ,2485      ,101707078892        ,-9.06611e+07   ,-1.06014e+07   ,SignalA        ,StrongGroup    ,-              ,261097         
leave     ,2485      ,101708931452        ,-8.06742e+07   ,-614484        ,-              ,-              ,stopLoss       ,0              
enter     ,2485      ,101708931452        ,-9.06742e+07   ,-1.06145e+07   ,SignalA        ,StrongGroup    ,-              ,261097         
leave     ,2485      ,101710825963        ,-8.06872e+07   ,-627539        ,-              ,-              ,stopLoss       ,0              
enter     ,2485      ,101710825963        ,-9.06872e+07   ,-1.06275e+07   ,SignalA        ,StrongGroup    ,-              ,261097         
leave     ,2485      ,101711948851        ,-8.07133e+07   ,-653649        ,-              ,-              ,stopLoss       ,0              
enter     ,2485      ,101711948851        ,-9.07133e+07   ,-1.06536e+07   ,SignalA        ,StrongGroup    ,-              ,261438         
leave     ,2485      ,101715503845        ,-8.07133e+07   ,-653649        ,-              ,-              ,stopLoss       ,0              
enter     ,2485      ,101715503845        ,-9.07133e+07   ,-1.06536e+07   ,SignalA        ,StrongGroup    ,-              ,261438         
leave     ,2485      ,101728151509        ,-8.07133e+07   ,-653649        ,-              ,-              ,stopLoss       ,0              
enter     ,2485      ,101728151509        ,-9.07133e+07   ,-1.06536e+07   ,SignalA        ,StrongGroup    ,-              ,261438         
leave     ,2485      ,101728151509        ,-8.07264e+07   ,-666721        ,-              ,-              ,stopLoss       ,0              
enter     ,2485      ,101728151509        ,-9.07264e+07   ,-1.06667e+07   ,SignalA        ,StrongGroup    ,-              ,261097         
leave     ,2485      ,101740404493        ,-8.07525e+07   ,-692830        ,-              ,-              ,stopLoss       ,0              
enter     ,2485      ,102211523541        ,-9.07525e+07   ,-1.06928e+07   ,SignalA        ,StrongGroup    ,-              ,260078         
leave     ,2485      ,103441001162        ,-7.09473e+07   ,-8.65902e+06   ,-              ,-              ,takeProfit     ,208062         
leave     ,2485      ,103643559476        ,-6.89109e+07   ,-6.62261e+06   ,-              ,-              ,takeProfit     ,156047         
leave     ,2485      ,103701528214        ,-6.68719e+07   ,-4.5836e+06    ,-              ,-              ,takeProfit     ,104031         
leave     ,2485      ,103713806500        ,-6.48303e+07   ,-2.54199e+06   ,-              ,-              ,takeProfit     ,52015.6        
leave     ,2485      ,103717880795        ,-6.27861e+07   ,-497772        ,-              ,-              ,takeProfit     ,0              
