Action    ,Symbol    ,Time                ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   
enter     ,2455      ,95902713441         ,-7.55321e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,53191.5        
leave     ,2455      ,101655201717        ,-9.05959e+07   ,-79787.2       ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,102333904638        ,-1.00753e+08   ,-1.00798e+07   ,SignalA        ,StrongGroup    ,-              ,53333.3        
leave     ,2455      ,103341301169        ,-7.50211e+07   ,-133121        ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,103741720814        ,-7.27861e+07   ,-1.01331e+07   ,SignalA        ,StrongGroup    ,-              ,53191.5        
leave     ,2455      ,103800509866        ,-6.28659e+07   ,-212908        ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,103800509866        ,-7.28659e+07   ,-1.02129e+07   ,SignalA        ,StrongGroup    ,-              ,53333.3        
leave     ,2455      ,104351169082        ,-6.17778e+07   ,-292908        ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,104351169082        ,-7.17778e+07   ,-1.02929e+07   ,SignalA        ,StrongGroup    ,-              ,53475.9        
leave     ,2455      ,104352564430        ,-6.18312e+07   ,-346384        ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,104352564430        ,-7.18312e+07   ,-1.03464e+07   ,SignalA        ,StrongGroup    ,-              ,53619.3        
leave     ,2455      ,104401657086        ,-6.1858e+07    ,-373193        ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,104401657086        ,-7.1858e+07    ,-1.03732e+07   ,SignalA        ,StrongGroup    ,-              ,53619.3        
leave     ,2455      ,104405876961        ,-6.18849e+07   ,-400003        ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,104405876961        ,-7.18849e+07   ,-1.04e+07      ,SignalA        ,StrongGroup    ,-              ,53619.3        
leave     ,2455      ,104405920183        ,-6.19117e+07   ,-426813        ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,104405920183        ,-7.19117e+07   ,-1.04268e+07   ,SignalA        ,StrongGroup    ,-              ,53619.3        
leave     ,2455      ,104416912352        ,-6.19385e+07   ,-453622        ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,104416912352        ,-7.19385e+07   ,-1.04536e+07   ,SignalA        ,StrongGroup    ,-              ,53619.3        
leave     ,2455      ,104417980707        ,-6.19653e+07   ,-480432        ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,104417980707        ,-7.19653e+07   ,-1.04804e+07   ,SignalA        ,StrongGroup    ,-              ,53619.3        
leave     ,2455      ,104419105883        ,-6.19921e+07   ,-507242        ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,104419105883        ,-7.19921e+07   ,-1.05072e+07   ,SignalA        ,StrongGroup    ,-              ,53619.3        
leave     ,2455      ,104419917584        ,-6.20189e+07   ,-534051        ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,104419917584        ,-7.20189e+07   ,-1.05341e+07   ,SignalA        ,StrongGroup    ,-              ,53619.3        
leave     ,2455      ,104430275306        ,-6.20457e+07   ,-560861        ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,104430275306        ,-7.20457e+07   ,-1.05609e+07   ,SignalA        ,StrongGroup    ,-              ,53619.3        
leave     ,2455      ,104438271246        ,-6.20725e+07   ,-587671        ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,104438271246        ,-7.20725e+07   ,-1.05877e+07   ,SignalA        ,StrongGroup    ,-              ,53619.3        
leave     ,2455      ,104438527663        ,-6.20993e+07   ,-614480        ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,104438527663        ,-7.20993e+07   ,-1.06145e+07   ,SignalA        ,StrongGroup    ,-              ,53619.3        
leave     ,2455      ,104439675412        ,-6.21261e+07   ,-641290        ,-              ,-              ,stopLoss       ,0              
enter     ,2455      ,104439675412        ,-7.21261e+07   ,-1.06413e+07   ,SignalA        ,StrongGroup    ,-              ,53619.3        
