Action    ,Symbol    ,Time                ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   
leave     ,2383      ,91803932889         ,-3.49084e+07   ,-611077        ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,91803932889         ,-4.49084e+07   ,-1.06111e+07   ,SignalA        ,StrongGroup    ,-              ,4395.6         
leave     ,2383      ,91820010234         ,-2.49412e+07   ,-633055        ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,91820010234         ,-3.49412e+07   ,-1.06331e+07   ,SignalA        ,StrongGroup    ,-              ,4395.6         
leave     ,2383      ,91820884911         ,-2.49412e+07   ,-633055        ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,91820884911         ,-3.49412e+07   ,-1.06331e+07   ,SignalA        ,StrongGroup    ,-              ,4395.6         
leave     ,2383      ,91820884911         ,-2.49632e+07   ,-655033        ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,91820884911         ,-3.49632e+07   ,-1.0655e+07    ,SignalA        ,StrongGroup    ,-              ,4385.96        
leave     ,2383      ,91821426602         ,-2.49851e+07   ,-676963        ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,91821426602         ,-3.49851e+07   ,-1.0677e+07    ,SignalA        ,StrongGroup    ,-              ,4385.96        
leave     ,2383      ,91824486248         ,-2.5007e+07    ,-698893        ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,91824486248         ,-3.5007e+07    ,-1.06989e+07   ,SignalA        ,StrongGroup    ,-              ,4385.96        
leave     ,2383      ,91827649226         ,-3.5029e+07    ,-720823        ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,91827649226         ,-4.5029e+07    ,-1.07208e+07   ,SignalA        ,StrongGroup    ,-              ,4376.37        
leave     ,2383      ,91833760050         ,-2.50835e+07   ,-764586        ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,91833760050         ,-3.50835e+07   ,-1.07646e+07   ,SignalA        ,StrongGroup    ,-              ,4376.37        
leave     ,2383      ,91838885907         ,-2.51273e+07   ,-808350        ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,91838885907         ,-3.51273e+07   ,-1.08083e+07   ,SignalA        ,StrongGroup    ,-              ,4376.37        
leave     ,2383      ,91844012724         ,-2.5171e+07    ,-852114        ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,91844012724         ,-3.5171e+07    ,-1.08521e+07   ,SignalA        ,StrongGroup    ,-              ,4376.37        
leave     ,2383      ,91844289651         ,-2.52148e+07   ,-895877        ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,91844289651         ,-3.52148e+07   ,-1.08959e+07   ,SignalA        ,StrongGroup    ,-              ,4376.37        
leave     ,2383      ,91851785843         ,-2.52367e+07   ,-917759        ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,91851785843         ,-3.52367e+07   ,-1.09178e+07   ,SignalA        ,StrongGroup    ,-              ,4376.37        
leave     ,2383      ,91854366511         ,-2.52805e+07   ,-961523        ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,92011381300         ,-4.53128e+07   ,-1.09615e+07   ,SignalA        ,StrongGroup    ,-              ,4357.3         
leave     ,2383      ,92018200543         ,-3.53346e+07   ,-983309        ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,92018200543         ,-4.53346e+07   ,-1.09833e+07   ,SignalA        ,StrongGroup    ,-              ,4357.3         
leave     ,2383      ,92020005305         ,-3.53564e+07   ,-1.0051e+06    ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,92020005305         ,-4.53564e+07   ,-1.10051e+07   ,SignalA        ,StrongGroup    ,-              ,4357.3         
leave     ,2383      ,92021765631         ,-3.53782e+07   ,-1.02688e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,92021765631         ,-4.53782e+07   ,-1.10269e+07   ,SignalA        ,StrongGroup    ,-              ,4347.83        
leave     ,2383      ,92028064280         ,-3.54217e+07   ,-1.07036e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,92028064280         ,-4.54217e+07   ,-1.10704e+07   ,SignalA        ,StrongGroup    ,-              ,4347.83        
leave     ,2383      ,92038112812         ,-4.54651e+07   ,-1.11384e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,92038112812         ,-5.54651e+07   ,-1.11138e+07   ,SignalA        ,StrongGroup    ,-              ,4357.3         
leave     ,2383      ,92044013342         ,-4.54869e+07   ,-1.13563e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,92044013342         ,-5.54869e+07   ,-1.11356e+07   ,SignalA        ,StrongGroup    ,-              ,4357.3         
leave     ,2383      ,92044710345         ,-4.54869e+07   ,-1.13563e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,92044710345         ,-5.54869e+07   ,-1.11356e+07   ,SignalA        ,StrongGroup    ,-              ,4347.83        
leave     ,2383      ,92048498602         ,-4.55304e+07   ,-1.1791e+06    ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,92048498602         ,-5.55304e+07   ,-1.11791e+07   ,SignalA        ,StrongGroup    ,-              ,4347.83        
leave     ,2383      ,92048525260         ,-4.55739e+07   ,-1.22258e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,92048525260         ,-5.55739e+07   ,-1.12226e+07   ,SignalA        ,StrongGroup    ,-              ,4347.83        
leave     ,2383      ,92048677764         ,-4.56174e+07   ,-1.26606e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,92048677764         ,-5.56174e+07   ,-1.12661e+07   ,SignalA        ,StrongGroup    ,-              ,4357.3         
leave     ,2383      ,92048904944         ,-4.56174e+07   ,-1.26606e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,92048904944         ,-5.56174e+07   ,-1.12661e+07   ,SignalA        ,StrongGroup    ,-              ,4357.3         
leave     ,2383      ,92108016727         ,-4.6025e+07    ,-1.28785e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,92108016727         ,-5.6025e+07    ,-1.12878e+07   ,SignalA        ,StrongGroup    ,-              ,4347.83        
leave     ,2383      ,92113689335         ,-4.61565e+07   ,-1.33132e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,92113689335         ,-5.61565e+07   ,-1.13313e+07   ,SignalA        ,StrongGroup    ,-              ,4347.83        
leave     ,2383      ,92122641221         ,-4.64113e+07   ,-1.3748e+06    ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,92122641221         ,-5.64113e+07   ,-1.13748e+07   ,SignalA        ,StrongGroup    ,-              ,4347.83        
leave     ,2383      ,92132013093         ,-4.45196e+07   ,-1.41828e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2383      ,92132013093         ,-5.45196e+07   ,-1.14183e+07   ,SignalA        ,StrongGroup    ,-              ,4347.83        
leave     ,2383      ,92156006048         ,-4.05966e+07   ,-1.46176e+06   ,-              ,-              ,stopLoss       ,0              
