Action    ,Symbol    ,Time                ,Price          ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   ,GroupInfo
enter     ,6223      ,93108489716         ,22300000       ,-2e+07         ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,4484.3         ,探針卡(G8/M1/R1)
leave     ,6223      ,93147742031         ,22350000       ,-8.136e+06     ,-7.99552e+06   ,-              ,-              ,takeProfit     ,3587.44        
leave     ,6223      ,93458351781         ,22000000       ,-243624        ,-103139        ,-              ,-              ,stopLoss       ,0              
