Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
2891,SignalA,StrongGroup,10:19:04,13:20:00,timeExit,51440,0.51%,3h00m56s,金控,7,2,2,2887,48.60,48.28,49.20,46.65,-0.161,4.21,1459405212,0,0,1,0,0.080
2485,SignalA,StrongGroup,09:32:03,13:20:00,timeExit,-360656,-3.61%,3h47m57s,低軌衛星,1,2,2,2313,30.50,30.31,31.00,28.80,-0.161,2.14,1251761542,0,0,1,0,0.080
8027,SignalA,StrongGroup,09:31:15,13:20:00,timeExit,-262009,-2.62%,3h48m45s,半導體設備,8,2,2,6196,114.50,113.18,116.00,108.00,-0.161,2.98,315905190,0,0,1,0,0.080
2887,SignalA,StrongGroup,09:58:42,13:20:00,timeExit,143541,1.44%,3h21m18s,金控,7,1,1,,20.90,20.77,21.25,20.05,-0.161,9.73,1490526970,0,0,1,0,0.080
4903,SignalA,StrongGroup,11:20:27,13:20:00,timeExit,63158,0.63%,1h59m33s,CPO,15,2,2,6426,47.50,47.24,48.25,44.50,-0.161,1.03,508361290,0,0,1,0,0.080
2404,SignalA,StrongGroup,09:36:29,13:20:00,timeExit,-462312,-4.62%,3h43m31s,廠務,5,1,1,,995.00,986.17,1000.00,945.00,-0.161,4.53,2253724400,0,0,1,0,0.080
3105,SignalA,StrongGroup,09:31:54,13:20:01,timeExit,-175439,-1.75%,3h48m07s,砷化鎵,7,1,1,,171.00,170.35,172.50,167.50,-0.161,0.55,3349235900,0,0,1,0,0.080
6196,SignalA,StrongGroup,09:42:32,13:20:01,timeExit,-404412,-4.04%,3h37m29s,半導體設備,10,1,1,,272.00,268.78,275.50,256.00,-0.161,7.02,407916675,0,0,1,0,0.080
2441,SignalA,StrongGroup,11:19:22,13:20:02,timeExit,-69525,-0.70%,2h00m40s,記憶體封測,4,1,1,,86.30,85.36,88.50,82.30,-0.161,4.46,593724575,0,0,1,0,0.080
6239,SignalA,StrongGroup,10:33:10,13:20:02,timeExit,93168,0.93%,2h46m52s,記憶體封測,4,2,2,2441,161.00,159.31,161.00,155.50,-0.161,1.46,873167250,0,0,1,0,0.080
6209,SignalA,StrongGroup,09:37:12,13:20:03,timeExit,65898,0.66%,3h42m51s,光電,6,2,2,3019,60.70,60.33,61.20,59.00,-0.161,0.64,774210610,0,0,1,0,0.080
6285,SignalA,StrongGroup,09:48:28,13:20:06,timeExit,-379147,-3.79%,3h31m38s,網路通訊,11,1,1,,105.50,104.58,106.50,101.00,-0.161,3.67,230543375,0,0,1,0,0.080
4967,SignalA,StrongGroup,09:43:35,13:20:08,lockedLimitUp,431655,4.32%,3h36m33s,記憶體,12,1,1,,139.00,137.21,139.00,132.00,-0.161,1.02,723993600,0,0,1,0,0.080
6139,SignalA,StrongGroup,09:44:19,13:20:08,timeExit,-422764,-4.23%,3h35m49s,廠務,3,2,2,2404,615.00,611.78,619.00,597.00,-0.161,2.04,2406251950,0,0,1,0,0.080
3211,SignalA,StrongGroup,09:34:43,13:20:14,timeExit,337838,3.38%,3h45m31s,BBU,2,1,1,,296.00,295.33,302.00,281.00,-0.161,2.97,1708616850,0,0,1,0,0.080
2451,SignalA,StrongGroup,09:48:24,13:20:26,timeExit,254237,2.54%,3h32m02s,記憶體,10,2,2,4967,177.00,175.68,177.50,170.00,-0.161,0.56,838805550,0,0,1,0,0.080
2455,SignalA,StrongGroup,09:54:36,13:20:33,timeExit,-148148,-1.48%,3h25m57s,砷化鎵,3,2,2,3105,135.00,133.63,135.00,131.50,-0.161,0.45,520676625,0,0,1,0,0.080
