Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
8021,SignalA,StrongGroup,09:41:54,13:20:00,timeExit,109890,1.10%,3h38m06s,鑽孔,2,2,2,3167,136.50,135.58,136.50,135.50,0.157,0.38,2121338925,0,0,1,1,0.000
5340,SignalA,StrongGroup,12:43:51,13:20:00,timeExit,-29070,-0.29%,0h36m09s,玻纖布,7,1,1,,68.80,68.06,69.90,66.60,0.157,2.68,441416865,0,0,1,0,0.000
8046,SignalA,StrongGroup,09:43:26,13:20:00,timeExit,270758,2.71%,3h36m34s,ABF,5,2,2,3037,277.00,274.30,280.00,270.00,0.157,3.50,1797429300,0,0,1,0,0.000
5439,SignalA,StrongGroup,11:08:01,13:20:00,timeExit,14451,0.14%,2h11m59s,印刷電路板,7,2,2,2316,346.00,342.90,353.00,331.50,0.157,1.72,1961085425,0,0,1,0,0.000
3037,SignalA,StrongGroup,09:32:05,13:20:00,timeExit,-173536,-1.74%,3h47m55s,ABF,3,1,1,,230.50,228.06,234.00,220.50,0.157,3.10,5196251875,0,0,1,0,0.000
8043,SignalA,StrongGroup,10:37:40,13:20:01,timeExit,0,0.00%,2h42m21s,被動元件,8,1,1,,91.90,91.54,95.20,88.40,0.157,6.35,430859315,0,0,1,0,0.000
2316,SignalA,StrongGroup,09:51:29,13:20:01,timeExit,-177778,-1.78%,3h28m32s,印刷電路板,7,1,1,,112.50,111.56,114.50,107.00,0.157,1.72,845489485,0,0,1,0,0.000
6515,SignalA,StrongGroup,09:36:58,13:20:02,timeExit,18762,0.19%,3h43m04s,探針卡,1,1,1,,2665.00,2637.13,2685.00,2520.00,0.157,2.20,1567248000,0,0,1,0,0.000
6510,SignalA,StrongGroup,09:33:52,13:20:03,timeExit,359897,3.60%,3h46m11s,探針卡,2,2,2,6515,1945.00,1929.19,1960.00,1880.00,0.157,1.16,1018543500,0,0,1,0,0.000
8039,SignalA,StrongGroup,10:03:48,13:20:03,lockedLimitUp,585586,5.86%,3h16m15s,CCL,9,1,1,,88.80,88.39,93.50,85.50,0.157,3.74,1569080495,1,0,1,0,0.000
2345,SignalA,StrongGroup,09:31:31,13:20:08,timeExit,-235294,-2.35%,3h48m37s,網路通訊,3,1,1,,1020.00,1012.65,1035.00,977.00,0.157,3.75,3257920600,0,0,1,0,0.000
6213,SignalA,StrongGroup,10:05:06,13:20:25,timeExit,-87336,-0.87%,3h15m19s,CCL,9,2,2,8039,114.50,113.71,114.50,112.50,0.157,3.57,382107255,0,0,1,0,0.000
5314,SignalA,StrongGroup,09:49:22,13:20:41,lockedLimitUp,132743,1.33%,3h31m19s,軍工,4,1,1,,113.00,112.41,114.50,104.50,0.157,2.76,595045945,0,0,1,0,0.000
3661,SignalA,StrongGroup,09:42:12,13:20:42,timeExit,-136778,-1.37%,3h38m30s,設計IP,8,1,1,,3290.00,3268.39,3305.00,3120.00,0.157,1.87,4077602000,0,1,1,0,0.000
4971,SignalA,StrongGroup,09:58:03,13:21:00,lockedLimitUp,315126,3.15%,3h22m57s,CPO,3,1,1,,238.00,235.31,245.00,223.50,0.157,2.73,735240550,0,1,1,1,0.000
