Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
6282,SignalA,StrongGroup,09:47:19,13:20:00,timeExit,-367299,-3.67%,3h32m41s,電供,5,1,1,,42.20,42.02,43.45,40.10,0.157,15.85,266449130,0,0,1,0,0.393
3715,SignalA,StrongGroup,09:34:00,13:20:00,timeExit,-126050,-1.26%,3h46m00s,印刷電路板,12,2,2,2402,119.00,118.77,121.00,116.00,0.157,0.94,2714102375,0,0,1,1,0.393
6706,SignalA,StrongGroup,09:35:37,13:20:00,timeExit,-329218,-3.29%,3h44m23s,CPO,4,2,2,4977,121.50,120.84,125.00,116.50,0.157,2.00,627118800,0,0,1,0,0.393
1519,SignalA,StrongGroup,10:41:59,13:20:00,timeExit,104031,1.04%,2h38m01s,重電,8,1,1,,769.00,766.10,784.00,730.00,0.157,4.65,1849796700,0,0,1,0,0.393
5439,SignalA,StrongGroup,11:03:49,13:20:00,timeExit,-208333,-2.08%,2h16m11s,印刷電路板,12,2,2,2402,360.00,356.59,362.00,347.00,0.157,1.60,2116064000,0,0,1,1,0.393
4939,SignalA,StrongGroup,09:30:34,13:20:00,timeExit,-661853,-6.62%,3h49m26s,CCL,5,1,1,,41.55,41.13,43.00,39.20,0.157,1.58,778131947,0,0,1,0,0.393
5498,SignalA,StrongGroup,09:30:18,13:20:01,timeExit,-162455,-1.62%,3h49m43s,鑽孔,1,2,2,8021,27.70,27.54,28.20,26.35,0.157,2.05,343748835,0,0,1,0,0.393
6139,SignalA,StrongGroup,09:48:07,13:20:01,timeExit,59289,0.59%,3h31m54s,廠務,2,2,2,2404,506.00,500.43,508.00,491.50,0.157,2.28,1195349725,0,0,1,0,0.393
6257,SignalA,StrongGroup,10:20:53,13:20:02,timeExit,81549,0.82%,2h59m09s,IC封測,10,2,2,3264,98.10,97.74,98.80,96.30,0.157,1.59,344956800,0,0,1,0,0.393
3665,SignalA,StrongGroup,11:09:16,13:20:08,timeExit,66225,0.66%,2h10m52s,連接線材,10,1,1,,1510.00,1500.71,1540.00,1470.00,0.157,1.03,5402900500,0,1,1,0,0.393
8021,SignalA,StrongGroup,09:30:02,13:20:15,lockedLimitUp,202020,2.02%,3h50m13s,鑽孔,1,1,1,,148.50,147.44,151.50,138.00,0.157,7.10,2246041375,0,0,1,0,0.393
7769,SignalA,StrongGroup,09:33:29,13:20:19,timeExit,330579,3.31%,3h46m50s,設備儀器商,10,2,2,6739,3025.00,3019.56,3055.00,2975.00,0.157,0.72,2397405000,0,0,1,0,0.393
8358,SignalA,StrongGroup,09:49:56,13:20:29,lockedLimitUp,429907,4.30%,3h30m33s,CCL,7,2,2,4939,267.50,266.03,275.00,254.00,0.157,9.67,2580406400,0,0,1,0,0.393
