Action    ,Symbol    ,Time                ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   
enter     ,2344      ,95741811073         ,-7.50954e+07   ,-1.03493e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,95741834200         ,-6.51391e+07   ,-393013        ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,95742021472         ,-7.51391e+07   ,-1.0393e+07    ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,95742175018         ,-6.51827e+07   ,-436681        ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,95755449592         ,-7.51827e+07   ,-1.04367e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,95755476026         ,-6.52264e+07   ,-480349        ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,95757899081         ,-7.52264e+07   ,-1.04803e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,95758418827         ,-6.52701e+07   ,-524017        ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,95759528674         ,-7.52701e+07   ,-1.0524e+07    ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,95759547962         ,-6.53137e+07   ,-567686        ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,95800910640         ,-7.53137e+07   ,-1.05677e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,95800967593         ,-6.53574e+07   ,-611354        ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,95813459328         ,-7.53574e+07   ,-1.06114e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,95813548644         ,-6.54011e+07   ,-655022        ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,95820505461         ,-7.54011e+07   ,-1.0655e+07    ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,95820921283         ,-6.54447e+07   ,-698690        ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,95825345298         ,-7.54447e+07   ,-1.06987e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,95825362813         ,-6.54884e+07   ,-742358        ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,95833862450         ,-7.54884e+07   ,-1.07424e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,95834021681         ,-6.55321e+07   ,-786026        ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100046301021        ,-7.56053e+07   ,-1.0786e+07    ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100046916489        ,-6.56927e+07   ,-873362        ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100046916489        ,-7.56927e+07   ,-1.08734e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100046998387        ,-6.57365e+07   ,-917222        ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100046998387        ,-7.57365e+07   ,-1.09172e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100048044972        ,-6.57804e+07   ,-961082        ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100048044972        ,-7.57804e+07   ,-1.09611e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100048644522        ,-6.58242e+07   ,-1.00494e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100048644522        ,-7.58242e+07   ,-1.10049e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100049117849        ,-6.58681e+07   ,-1.0488e+06    ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100049117849        ,-7.58681e+07   ,-1.10488e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100049418387        ,-6.5912e+07    ,-1.09266e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100049418387        ,-7.5912e+07    ,-1.10927e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100049820433        ,-6.59558e+07   ,-1.13652e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100049820433        ,-7.59558e+07   ,-1.11365e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100049890552        ,-6.59997e+07   ,-1.18038e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100049890552        ,-7.59997e+07   ,-1.11804e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100049913726        ,-6.60435e+07   ,-1.22424e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100049913726        ,-7.60435e+07   ,-1.12242e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100050038208        ,-6.61309e+07   ,-1.31158e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100050481146        ,-7.61309e+07   ,-1.13116e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100051144168        ,-6.62182e+07   ,-1.39891e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100051515522        ,-7.62182e+07   ,-1.13989e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100051629078        ,-6.62619e+07   ,-1.44258e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100051629078        ,-7.62619e+07   ,-1.14426e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100051629078        ,-6.63057e+07   ,-1.48644e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100051629078        ,-7.63057e+07   ,-1.14864e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100052030854        ,-6.63931e+07   ,-1.57378e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100052030854        ,-7.63931e+07   ,-1.15738e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100052308865        ,-6.64367e+07   ,-1.61744e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100055094721        ,-7.64367e+07   ,-1.16174e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100055192691        ,-6.65241e+07   ,-1.70478e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100055192691        ,-7.65241e+07   ,-1.17048e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100055960329        ,-6.66114e+07   ,-1.79212e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100055960329        ,-7.66114e+07   ,-1.17921e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100056007218        ,-6.66553e+07   ,-1.83598e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100056007218        ,-7.66553e+07   ,-1.1836e+07    ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100058738445        ,-6.66989e+07   ,-1.87964e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100100175913        ,-7.66989e+07   ,-1.18796e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100102588518        ,-6.67426e+07   ,-1.92331e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100102588518        ,-7.67426e+07   ,-1.19233e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100102713013        ,-6.67863e+07   ,-1.96698e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100102713013        ,-7.67863e+07   ,-1.1967e+07    ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100102867726        ,-6.68299e+07   ,-2.01065e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100102867726        ,-7.68299e+07   ,-1.20106e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100103625301        ,-6.68736e+07   ,-2.05432e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100103625301        ,-7.68736e+07   ,-1.20543e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100103638081        ,-6.69173e+07   ,-2.09799e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100103638081        ,-7.69173e+07   ,-1.2098e+07    ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100104907692        ,-6.6961e+07    ,-2.14165e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100104907692        ,-7.6961e+07    ,-1.21417e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100105049574        ,-6.70046e+07   ,-2.18532e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100105049574        ,-7.70046e+07   ,-1.21853e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100105280258        ,-6.70483e+07   ,-2.22899e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100232145402        ,-8.71993e+07   ,-1.2229e+07    ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100232269998        ,-7.72432e+07   ,-2.27285e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100232269998        ,-8.72432e+07   ,-1.22728e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100234063805        ,-7.73123e+07   ,-2.31671e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100234063805        ,-8.73123e+07   ,-1.23167e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100234492253        ,-7.73561e+07   ,-2.36057e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100234492253        ,-8.73561e+07   ,-1.23606e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100234891991        ,-7.74e+07      ,-2.40443e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100234891991        ,-8.74e+07      ,-1.24044e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100235978563        ,-7.74438e+07   ,-2.44829e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100235978563        ,-8.74438e+07   ,-1.24483e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100237153973        ,-7.74877e+07   ,-2.49215e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100237153973        ,-8.74877e+07   ,-1.24921e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100239172184        ,-7.75316e+07   ,-2.53601e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100239172184        ,-8.75316e+07   ,-1.2536e+07    ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100240102188        ,-7.75754e+07   ,-2.57987e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100240102188        ,-8.75754e+07   ,-1.25799e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100240914873        ,-7.76193e+07   ,-2.62373e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100240914873        ,-8.76193e+07   ,-1.26237e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100241046173        ,-7.76631e+07   ,-2.66759e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100241046173        ,-8.76631e+07   ,-1.26676e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100241127473        ,-7.7707e+07    ,-2.71145e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100241127473        ,-8.7707e+07    ,-1.27114e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100241472083        ,-7.77509e+07   ,-2.75531e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100241472083        ,-8.77509e+07   ,-1.27553e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100244331260        ,-7.77947e+07   ,-2.79916e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100244331260        ,-8.77947e+07   ,-1.27992e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100244921947        ,-7.78386e+07   ,-2.84302e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100244921947        ,-8.78386e+07   ,-1.2843e+07    ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100245756140        ,-7.78824e+07   ,-2.88688e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100245756140        ,-8.78824e+07   ,-1.28869e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100245829248        ,-7.79263e+07   ,-2.93074e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100245829248        ,-8.79263e+07   ,-1.29307e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100246578807        ,-7.79702e+07   ,-2.9746e+06    ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100246578807        ,-8.79702e+07   ,-1.29746e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100248941346        ,-7.8014e+07    ,-3.01846e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100248941346        ,-8.8014e+07    ,-1.30185e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100249500623        ,-7.80579e+07   ,-3.06232e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100249500623        ,-8.80579e+07   ,-1.30623e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100249610447        ,-7.81017e+07   ,-3.10618e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100249610447        ,-8.81017e+07   ,-1.31062e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100251868203        ,-7.81456e+07   ,-3.15004e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100251868203        ,-8.81456e+07   ,-1.315e+07     ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100252195602        ,-7.81895e+07   ,-3.1939e+06    ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100252195602        ,-8.81895e+07   ,-1.31939e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100254367769        ,-7.82333e+07   ,-3.23776e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100254367769        ,-8.82333e+07   ,-1.32378e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100255984711        ,-7.82772e+07   ,-3.28162e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100255984711        ,-8.82772e+07   ,-1.32816e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100258302191        ,-7.8321e+07    ,-3.32548e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100258302191        ,-8.8321e+07    ,-1.33255e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100259025263        ,-7.83649e+07   ,-3.36934e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100259025263        ,-8.83649e+07   ,-1.33693e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100259829624        ,-7.84088e+07   ,-3.4132e+06    ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100259829624        ,-8.84088e+07   ,-1.34132e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100302058561        ,-7.8503e+07    ,-3.45706e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100302058561        ,-8.8503e+07    ,-1.34571e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100305178480        ,-7.86224e+07   ,-3.50092e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100305178480        ,-8.86224e+07   ,-1.35009e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100306642897        ,-7.86663e+07   ,-3.54478e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100306642897        ,-8.86663e+07   ,-1.35448e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100307299087        ,-7.87101e+07   ,-3.58864e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100307299087        ,-8.87101e+07   ,-1.35886e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100307701055        ,-7.8754e+07    ,-3.6325e+06    ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100307701055        ,-8.8754e+07    ,-1.36325e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100307791011        ,-7.87979e+07   ,-3.67636e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100307791011        ,-8.87979e+07   ,-1.36764e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100308161951        ,-7.88417e+07   ,-3.72022e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100308161951        ,-8.88417e+07   ,-1.37202e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100308169380        ,-7.88856e+07   ,-3.76408e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100308169380        ,-8.88856e+07   ,-1.37641e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100308569769        ,-7.89294e+07   ,-3.80794e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100308569769        ,-8.89294e+07   ,-1.38079e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100310562574        ,-7.90489e+07   ,-3.8518e+06    ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100310562574        ,-8.90489e+07   ,-1.38518e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100310955754        ,-7.90928e+07   ,-3.89566e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100310955754        ,-8.90928e+07   ,-1.38957e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100311902420        ,-7.91366e+07   ,-3.93952e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100311902420        ,-8.91366e+07   ,-1.39395e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100311935993        ,-7.91805e+07   ,-3.98338e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100311935993        ,-8.91805e+07   ,-1.39834e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100315117677        ,-7.92244e+07   ,-4.02724e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100315117677        ,-8.92244e+07   ,-1.40272e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100317670830        ,-7.92935e+07   ,-4.07109e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100317670830        ,-8.92935e+07   ,-1.40711e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100317742330        ,-7.93373e+07   ,-4.11495e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100317742330        ,-8.93373e+07   ,-1.4115e+07    ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100318656012        ,-7.93812e+07   ,-4.15881e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100318656012        ,-8.93812e+07   ,-1.41588e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100319018813        ,-7.94251e+07   ,-4.20267e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100319018813        ,-8.94251e+07   ,-1.42027e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100320022794        ,-7.94689e+07   ,-4.24653e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100320022794        ,-8.94689e+07   ,-1.42465e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100320741213        ,-7.95128e+07   ,-4.29039e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100320741213        ,-8.95128e+07   ,-1.42904e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100320843199        ,-7.95566e+07   ,-4.33425e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100320843199        ,-8.95566e+07   ,-1.43343e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100321144344        ,-7.96005e+07   ,-4.37811e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100321144344        ,-8.96005e+07   ,-1.43781e+07   ,SignalA        ,StrongGroup    ,-              ,87719.3        
leave     ,2344      ,100322808028        ,-7.96696e+07   ,-4.42197e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100322808028        ,-8.96696e+07   ,-1.4422e+07    ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100322959545        ,-7.97133e+07   ,-4.46564e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100322959545        ,-8.97133e+07   ,-1.44656e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100323606936        ,-7.97569e+07   ,-4.50931e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100323606936        ,-8.97569e+07   ,-1.45093e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100324527047        ,-7.98006e+07   ,-4.55298e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100324527047        ,-8.98006e+07   ,-1.4553e+07    ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100325413697        ,-7.98443e+07   ,-4.59664e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100339446288        ,-8.98443e+07   ,-1.45966e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100340702491        ,-7.9888e+07    ,-4.64031e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100348285608        ,-8.9888e+07    ,-1.46403e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100349402497        ,-7.99316e+07   ,-4.68398e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100358796298        ,-8.99316e+07   ,-1.4684e+07    ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100358851467        ,-7.99753e+07   ,-4.72765e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,2344      ,100401345320        ,-8.99753e+07   ,-1.47276e+07   ,SignalA        ,StrongGroup    ,-              ,87336.2        
leave     ,2344      ,100401813434        ,-8.0019e+07    ,-4.77132e+06   ,-              ,-              ,stopLoss       ,0              
