Action    ,Symbol    ,Time                ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   
leave     ,1303      ,91114276250         ,-3.05131e+07   ,-309728        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91114276250         ,-4.05131e+07   ,-1.03097e+07   ,SignalA        ,StrongGroup    ,-              ,123916         
leave     ,1303      ,91114802476         ,-3.05255e+07   ,-322120        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91114802476         ,-4.05255e+07   ,-1.03221e+07   ,SignalA        ,StrongGroup    ,-              ,123916         
leave     ,1303      ,91115439411         ,-3.05379e+07   ,-334511        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91115439411         ,-4.05379e+07   ,-1.03345e+07   ,SignalA        ,StrongGroup    ,-              ,123916         
leave     ,1303      ,91115953079         ,-3.0561e+07    ,-346903        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91115953079         ,-4.0561e+07    ,-1.03469e+07   ,SignalA        ,StrongGroup    ,-              ,123916         
leave     ,1303      ,91116800065         ,-3.05734e+07   ,-359294        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91116800065         ,-4.05734e+07   ,-1.03593e+07   ,SignalA        ,StrongGroup    ,-              ,123916         
leave     ,1303      ,91116954782         ,-3.05858e+07   ,-371686        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91116954782         ,-4.05858e+07   ,-1.03717e+07   ,SignalA        ,StrongGroup    ,-              ,123916         
leave     ,1303      ,91117314116         ,-3.05982e+07   ,-384078        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91117314116         ,-4.05982e+07   ,-1.03841e+07   ,SignalA        ,StrongGroup    ,-              ,123916         
leave     ,1303      ,91118190292         ,-3.06106e+07   ,-396469        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91118190292         ,-4.06106e+07   ,-1.03965e+07   ,SignalA        ,StrongGroup    ,-              ,123916         
leave     ,1303      ,91119796695         ,-3.0623e+07    ,-408861        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91119796695         ,-4.0623e+07    ,-1.04089e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91119923365         ,-3.06354e+07   ,-421237        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91119923365         ,-4.06354e+07   ,-1.04212e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91120256092         ,-2.86248e+07   ,-433613        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91120256092         ,-3.86248e+07   ,-1.04336e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91120536886         ,-2.86372e+07   ,-445989        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91120536886         ,-3.86372e+07   ,-1.0446e+07    ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91120902777         ,-2.86603e+07   ,-458366        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91120902777         ,-3.86603e+07   ,-1.04584e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91122014528         ,-2.86835e+07   ,-470742        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91122014528         ,-3.86835e+07   ,-1.04707e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91123679917         ,-2.87066e+07   ,-483118        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91123679917         ,-3.87066e+07   ,-1.04831e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91124608965         ,-2.8719e+07    ,-495494        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91124608965         ,-3.8719e+07    ,-1.04955e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91124776062         ,-2.87314e+07   ,-507871        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91124776062         ,-3.87314e+07   ,-1.05079e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91125139790         ,-2.87545e+07   ,-520247        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91125139790         ,-3.87545e+07   ,-1.05202e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91125883887         ,-2.87669e+07   ,-532623        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91125883887         ,-3.87669e+07   ,-1.05326e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91125947694         ,-2.87793e+07   ,-544999        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91125947694         ,-3.87793e+07   ,-1.0545e+07    ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91126129233         ,-2.87916e+07   ,-557376        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91126129233         ,-3.87916e+07   ,-1.05574e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91126684636         ,-2.8804e+07    ,-569752        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91126684636         ,-3.8804e+07    ,-1.05698e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91126729919         ,-2.88164e+07   ,-582128        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91126729919         ,-3.88164e+07   ,-1.05821e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91127555494         ,-2.88288e+07   ,-594504        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91127555494         ,-3.88288e+07   ,-1.05945e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91127650454         ,-2.88412e+07   ,-606881        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91127650454         ,-3.88412e+07   ,-1.06069e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91127650828         ,-2.88535e+07   ,-619257        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91127650828         ,-3.88535e+07   ,-1.06193e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91127727319         ,-2.88659e+07   ,-631633        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91127727319         ,-3.88659e+07   ,-1.06316e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91127740826         ,-2.88783e+07   ,-644009        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91127740826         ,-3.88783e+07   ,-1.0644e+07    ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91127999443         ,-2.88907e+07   ,-656386        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91127999443         ,-3.88907e+07   ,-1.06564e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91128066353         ,-2.8903e+07    ,-668762        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91128066353         ,-3.8903e+07    ,-1.06688e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91128102772         ,-2.89154e+07   ,-681138        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91128102772         ,-3.89154e+07   ,-1.06811e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91128208569         ,-2.89278e+07   ,-693514        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91128208569         ,-3.89278e+07   ,-1.06935e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91128359675         ,-2.89402e+07   ,-705890        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91128359675         ,-3.89402e+07   ,-1.07059e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91128706408         ,-2.89525e+07   ,-718267        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91128706408         ,-3.89525e+07   ,-1.07183e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91129573604         ,-2.89649e+07   ,-730643        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91129573604         ,-3.89649e+07   ,-1.07306e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91130065525         ,-2.89773e+07   ,-743019        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91130065525         ,-3.89773e+07   ,-1.0743e+07    ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91130139113         ,-2.89897e+07   ,-755395        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91130139113         ,-3.89897e+07   ,-1.07554e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91130300710         ,-2.9002e+07    ,-767772        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91130300710         ,-3.9002e+07    ,-1.07678e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91130875000         ,-2.90709e+07   ,-780148        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91130875000         ,-3.90709e+07   ,-1.07801e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91131172881         ,-2.90833e+07   ,-792524        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91131172881         ,-3.90833e+07   ,-1.07925e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91131710551         ,-2.90957e+07   ,-804885        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91131710551         ,-3.90957e+07   ,-1.08049e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91131713470         ,-2.9108e+07    ,-817246        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91131713470         ,-3.9108e+07    ,-1.08172e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91133735674         ,-3.91204e+07   ,-829607        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91133735674         ,-4.91204e+07   ,-1.08296e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91134177832         ,-3.91327e+07   ,-841968        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91134177832         ,-4.91327e+07   ,-1.0842e+07    ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91134358329         ,-3.91451e+07   ,-854329        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91134358329         ,-4.91451e+07   ,-1.08543e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91134577724         ,-3.91575e+07   ,-866690        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91134577724         ,-4.91575e+07   ,-1.08667e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91134716565         ,-3.91698e+07   ,-879051        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91134716565         ,-4.91698e+07   ,-1.08791e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91134848015         ,-3.91822e+07   ,-891412        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91134848015         ,-4.91822e+07   ,-1.08914e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91136616687         ,-3.9251e+07    ,-903773        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91136616687         ,-4.9251e+07    ,-1.09038e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91137400559         ,-3.93199e+07   ,-916134        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91137400559         ,-4.93199e+07   ,-1.09161e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91137400896         ,-3.93323e+07   ,-928494        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91137400896         ,-4.93323e+07   ,-1.09285e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91137567790         ,-3.93323e+07   ,-928494        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91137567790         ,-4.93323e+07   ,-1.09285e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91137567790         ,-3.93446e+07   ,-940855        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91137567790         ,-4.93446e+07   ,-1.09409e+07   ,SignalA        ,StrongGroup    ,-              ,123457         
leave     ,1303      ,91137609426         ,-3.93693e+07   ,-965547        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91137609426         ,-4.93693e+07   ,-1.09655e+07   ,SignalA        ,StrongGroup    ,-              ,123457         
leave     ,1303      ,91138469279         ,-3.93817e+07   ,-977892        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91138469279         ,-4.93817e+07   ,-1.09779e+07   ,SignalA        ,StrongGroup    ,-              ,123457         
leave     ,1303      ,91138756551         ,-3.9394e+07    ,-990238        ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91138756551         ,-4.9394e+07    ,-1.09902e+07   ,SignalA        ,StrongGroup    ,-              ,123457         
leave     ,1303      ,91138845770         ,-3.94063e+07   ,-1.00258e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91138845770         ,-4.94063e+07   ,-1.10026e+07   ,SignalA        ,StrongGroup    ,-              ,123457         
leave     ,1303      ,91138950541         ,-3.94187e+07   ,-1.01493e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91138950541         ,-4.94187e+07   ,-1.10149e+07   ,SignalA        ,StrongGroup    ,-              ,123457         
leave     ,1303      ,91139008594         ,-3.94418e+07   ,-1.02728e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91139008594         ,-4.94418e+07   ,-1.10273e+07   ,SignalA        ,StrongGroup    ,-              ,123457         
leave     ,1303      ,91140053271         ,-3.95107e+07   ,-1.03962e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91140053271         ,-4.95107e+07   ,-1.10396e+07   ,SignalA        ,StrongGroup    ,-              ,123457         
leave     ,1303      ,91140858355         ,-3.95231e+07   ,-1.05197e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91140858355         ,-4.95231e+07   ,-1.1052e+07    ,SignalA        ,StrongGroup    ,-              ,123457         
leave     ,1303      ,91140991108         ,-3.95354e+07   ,-1.06431e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91140991108         ,-4.95354e+07   ,-1.10643e+07   ,SignalA        ,StrongGroup    ,-              ,123457         
leave     ,1303      ,91141374759         ,-3.95944e+07   ,-1.07666e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91141374759         ,-4.95944e+07   ,-1.10767e+07   ,SignalA        ,StrongGroup    ,-              ,123457         
leave     ,1303      ,91141394767         ,-3.96067e+07   ,-1.089e+06     ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91141394767         ,-4.96067e+07   ,-1.1089e+07    ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91141394767         ,-3.96191e+07   ,-1.10136e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91141394767         ,-4.96191e+07   ,-1.11014e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91141394767         ,-3.96315e+07   ,-1.11374e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91141394767         ,-4.96315e+07   ,-1.11137e+07   ,SignalA        ,StrongGroup    ,-              ,123457         
leave     ,1303      ,91141427194         ,-3.96685e+07   ,-1.15078e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91141427194         ,-4.96685e+07   ,-1.11508e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91141459194         ,-3.96809e+07   ,-1.16314e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91141459194         ,-4.96809e+07   ,-1.11631e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91141572199         ,-3.76627e+07   ,-1.1755e+06    ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91141572199         ,-4.76627e+07   ,-1.11755e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91141776425         ,-3.76751e+07   ,-1.18786e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91141776425         ,-4.76751e+07   ,-1.11879e+07   ,SignalA        ,StrongGroup    ,-              ,123457         
leave     ,1303      ,91142347370         ,-3.77105e+07   ,-1.21255e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91142347370         ,-4.77105e+07   ,-1.12126e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91142839173         ,-3.78359e+07   ,-1.22491e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91142839173         ,-4.78359e+07   ,-1.12249e+07   ,SignalA        ,StrongGroup    ,-              ,123457         
leave     ,1303      ,91143174491         ,-3.78606e+07   ,-1.2496e+06    ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91143174491         ,-4.78606e+07   ,-1.12496e+07   ,SignalA        ,StrongGroup    ,-              ,123457         
leave     ,1303      ,91144212204         ,-3.78944e+07   ,-1.26195e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91144212204         ,-4.78944e+07   ,-1.12619e+07   ,SignalA        ,StrongGroup    ,-              ,123457         
leave     ,1303      ,91144391970         ,-3.79191e+07   ,-1.28664e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91144391970         ,-4.79191e+07   ,-1.12866e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91145852386         ,-3.7988e+07    ,-1.299e+06     ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91145852386         ,-4.7988e+07    ,-1.1299e+07    ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91145873919         ,-3.80003e+07   ,-1.31136e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91145873919         ,-4.80003e+07   ,-1.13114e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91146145846         ,-3.80127e+07   ,-1.32372e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91146145846         ,-4.80127e+07   ,-1.13237e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91146620139         ,-3.80251e+07   ,-1.33609e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91146620139         ,-4.80251e+07   ,-1.13361e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91146688132         ,-3.80498e+07   ,-1.36081e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91146688132         ,-4.80498e+07   ,-1.13608e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91146773433         ,-3.80745e+07   ,-1.38553e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91146773433         ,-4.80745e+07   ,-1.13855e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91147045068         ,-3.80992e+07   ,-1.41025e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91147045068         ,-4.80992e+07   ,-1.14103e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91147132728         ,-3.81116e+07   ,-1.42263e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91147132728         ,-4.81116e+07   ,-1.14226e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91147165169         ,-3.8124e+07    ,-1.435e+06     ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91147165169         ,-4.8124e+07    ,-1.1435e+07    ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91147422148         ,-3.81471e+07   ,-1.44738e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91147422148         ,-4.81471e+07   ,-1.14474e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91147732191         ,-3.81595e+07   ,-1.45976e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91147732191         ,-4.81595e+07   ,-1.14598e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91148219203         ,-3.81595e+07   ,-1.45976e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91148219203         ,-4.81595e+07   ,-1.14598e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91148219203         ,-3.81719e+07   ,-1.47213e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91148219203         ,-4.81719e+07   ,-1.14721e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91148579381         ,-3.81966e+07   ,-1.49685e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91148579381         ,-4.81966e+07   ,-1.14969e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91148978378         ,-3.8209e+07    ,-1.50923e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91148978378         ,-4.8209e+07    ,-1.15092e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91149135581         ,-3.82337e+07   ,-1.53395e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91149135581         ,-4.82337e+07   ,-1.1534e+07    ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91149254885         ,-3.82584e+07   ,-1.55867e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91149254885         ,-4.82584e+07   ,-1.15587e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91149469041         ,-3.82939e+07   ,-1.5834e+06    ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91149469041         ,-4.82939e+07   ,-1.15834e+07   ,SignalA        ,StrongGroup    ,-              ,123916         
leave     ,1303      ,91149469041         ,-3.83063e+07   ,-1.59579e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91149469041         ,-4.83063e+07   ,-1.15958e+07   ,SignalA        ,StrongGroup    ,-              ,123609         
leave     ,1303      ,91149681283         ,-3.83434e+07   ,-1.63287e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91149681283         ,-4.83434e+07   ,-1.16329e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
leave     ,1303      ,91149991032         ,-3.83681e+07   ,-1.65762e+06   ,-              ,-              ,stopLoss       ,0              
enter     ,1303      ,91149991032         ,-4.83681e+07   ,-1.16576e+07   ,SignalA        ,StrongGroup    ,-              ,123762         
