Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
6265,SignalA,StrongGroup,09:04:40,09:05:53,stopLoss,-124533,-1.25%,0h01m13s,記憶體,4,1,1,,40.15,39.77,40.50,37.75,-1.407,3.48,300954290,0,0,0,0,-1.279
