Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
8096,SignalA,StrongGroup,09:07:22,09:13:44,stopLoss,-206767,-2.07%,0h06m22s,記憶體,5,1,1,,53.20,52.39,53.30,50.00,0.548,3.07,320255422,0,0,0,1,0.626
5340,SignalA,StrongGroup,09:10:25,09:21:24,stopLoss,-191176,-1.91%,0h10m59s,玻纖布,4,1,1,,68.00,67.07,68.20,64.70,0.548,1.50,651807145,0,0,0,0,0.548
3715,SignalA,StrongGroup,09:19:08,09:24:41,stopLoss,-199203,-1.99%,0h05m33s,印刷電路板,11,1,1,,125.50,123.75,126.00,119.50,0.548,1.82,3133914450,0,0,1,0,0.548
1815,SignalA,StrongGroup,09:14:49,09:34:35,stopLoss,-176899,-1.77%,0h19m46s,玻纖布,5,1,1,,96.10,94.90,96.50,91.30,0.548,2.90,5356608285,0,0,0,0,0.548
