Action    ,Symbol    ,Time                ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   
enter     ,2455      ,100525118724        ,-4.22209e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,52910.1        
leave     ,2455      ,101655201717        ,-3.24136e+07   ,-132275        ,-              ,-              ,stopLoss       ,0              
