Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
1717,SignalA,StrongGroup,09:04:57,09:09:33,stopLoss,-141287,-1.41%,0h04m36s,電子化工材料,8,1,1,,63.70,63.14,63.80,59.50,0.354,5.36,1806872832,1,0,0,0,0.071
5347,SignalA,StrongGroup,09:06:17,09:12:38,stopLoss,-200000,-2.00%,0h06m21s,專業IC代工,5,1,1,,125.00,123.47,125.00,117.50,0.354,5.82,2525475355,0,0,0,0,0.141
6683,SignalA,StrongGroup,09:10:12,09:20:31,stopLoss,-188235,-1.88%,0h10m19s,探針卡,11,1,1,,425.00,419.19,429.00,404.00,0.354,4.96,221050575,0,0,0,0,0.141
6213,SignalA,StrongGroup,09:15:28,09:26:38,stopLoss,-126582,-1.27%,0h11m10s,CCL,8,1,1,,118.50,117.61,119.00,115.00,0.354,1.78,789916750,0,0,0,0,0.212
6443,SignalA,StrongGroup,09:04:19,10:44:43,stopLoss,-12594,-0.13%,1h40m24s,太陽能,6,1,1,,39.70,39.09,39.70,37.50,0.354,3.16,1750283737,0,0,0,0,0.141
2356,SignalA,StrongGroup,09:09:53,12:53:17,stopLoss,-155902,-1.56%,3h43m24s,ODM,10,1,1,,44.90,44.44,44.90,43.35,0.354,5.00,489197950,0,0,0,0,0.141
6488,SignalA,StrongGroup,09:14:53,13:20:00,timeExit,317460,3.17%,4h05m07s,矽晶圓指標,4,1,1,,504.00,498.88,512.00,476.00,0.354,2.96,2435908500,0,0,0,0,0.212
2455,SignalA,StrongGroup,09:17:14,13:20:02,timeExit,31250,0.31%,4h02m48s,砷化鎵,10,1,1,,160.00,158.92,160.50,156.00,0.354,1.25,1062450675,0,0,0,0,0.212
1519,SignalA,StrongGroup,09:04:01,13:20:08,lockedLimitUp,436321,4.36%,4h16m07s,重電,1,1,1,,848.00,838.05,847.00,812.00,0.354,2.23,3737092300,0,0,0,0,0.283
3152,SignalA,StrongGroup,09:04:08,13:20:21,lockedLimitUp,327684,3.28%,4h16m13s,網路通訊,4,1,1,,177.00,175.04,177.00,166.50,0.354,4.80,233668800,0,0,0,1,0.212
6155,SignalA,StrongGroup,09:04:04,13:20:28,lockedLimitUp,260223,2.60%,4h16m24s,被動元件,4,1,1,,53.80,53.04,53.80,50.20,0.354,1.77,358019702,0,0,0,0,0.212
