Action    ,Symbol    ,Time                ,Price          ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   ,GroupInfo
enter     ,2404      ,110430138165        ,10350000       ,-1.07447e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,9661.84        ,廠務(G3/M2/R2)
leave     ,2404      ,114923326351        ,10200000       ,-889646        ,-144928        ,-              ,-              ,stopLoss       ,0              
