Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
2603,SignalA,StrongGroup,09:07:13,09:13:45,stopLoss,-183486,-1.83%,0h06m32s,貨櫃,4,1,1,,218.00,215.13,218.00,207.50,0.461,2.26,4482579075,0,0,0,0,0.197
3376,SignalA,StrongGroup,09:13:38,13:21:08,lockedLimitUp,621289,6.21%,4h07m30s,軸承,6,1,1,,209.50,206.17,211.00,197.00,0.461,3.31,961974575,0,0,0,0,-0.329
