Action    ,Symbol    ,Time                ,Price          ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   ,GroupInfo
enter     ,1519      ,104440690726        ,7730000        ,-1.04781e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,12936.6        ,重電(G2/M1/R1)
leave     ,1519      ,132000247619        ,7780000        ,-426310        ,51746.4        ,-              ,-              ,timeExit       ,0              
