Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol
6739,SignalA,StrongGroup,09:23:56,09:29:10,stopLoss,-150188,-1.50%,0h05m14s,設備儀器商,1,1,1,
6706,SignalA,StrongGroup,09:26:05,09:36:09,stopLoss,-163934,-1.64%,0h10m04s,CPO,4,1,2,
6706,SignalA,StrongGroup,09:37:36,09:45:13,stopLoss,-163934,-1.64%,0h07m37s,CPO,4,1,2,
1519,SignalA,StrongGroup,10:44:40,13:20:00,timeExit,51746,0.52%,2h35m20s,重電,2,1,1,
