Symbol,SignalType,EnterCause,EntryTime,ExitTime,LeaveCause,PnL,Return%,HoldingDuration,GroupName,GroupRank,MemberRank,RawMemberRank,M1Symbol,EntryPrice,EntryVWAP,DayHigh,PrevClose,0050OpenChg%,VolRatio,MonthTradingVal,IsPrevDayLU,IsDisposition,HadCircuitBreaker,GroupLimitUpCount,0050EntryChg%
3037,SignalA,StrongGroup,09:05:59,10:11:44,stopLoss,-204342,-2.04%,1h05m45s,ABF,4,1,1,,391.50,385.81,391.50,365.00,2.098,1.75,16972638025,0,0,0,0,1.958
2467,SignalA,StrongGroup,09:06:55,13:20:22,lockedLimitUp,329709,3.30%,4h13m27s,FOPLP,10,1,1,,257.50,255.67,262.00,242.50,2.098,3.19,658781450,0,0,0,0,1.958
