Action    ,Symbol    ,Time                ,Price          ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   ,GroupInfo
enter     ,6173      ,92121296092         ,785000         ,-1e+07         ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,127389         ,被動元件(G2/M1/R2)
enter     ,2301      ,92544193160         ,1745000        ,-2e+07         ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,57306.6        ,電供(G2/M1/R2)
leave     ,2301      ,92713522246         ,1760000        ,-1.79828e+07   ,-7.98281e+06   ,-              ,-              ,takeProfit     ,45845.3        
leave     ,2301      ,92757854519         ,1765000        ,-1.59599e+07   ,-5.95989e+06   ,-              ,-              ,takeProfit     ,34384          
leave     ,2301      ,93140414103         ,1770000        ,-1.39312e+07   ,-3.93123e+06   ,-              ,-              ,takeProfit     ,22922.6        
leave     ,6173      ,94143256144         ,774000         ,-4.07136e+06   ,-140127        ,-              ,-              ,stopLoss       ,0              
enter     ,2327      ,100329286060        ,2985000        ,-1.40714e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,33500.8        ,被動元件(G2/M1/R2)
enter     ,6488      ,100813796544        ,5280000        ,-2.40714e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,18939.4        ,矽晶圓指標(G3/M1/R1)
enter     ,1504      ,101018384054        ,904000         ,-3.40714e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,110619         ,家電(G1/M1/R1)
leave     ,6488      ,103349779374        ,5200000        ,-2.42229e+07   ,-151515        ,-              ,-              ,stopLoss       ,0              
leave     ,1504      ,104731863925        ,892000         ,-1.43556e+07   ,-132743        ,-              ,-              ,stopLoss       ,0              
leave     ,2327      ,111142119862        ,2995000        ,-1.23489e+07   ,-7.9933e+06    ,-              ,-              ,takeProfit     ,26800.7        
leave     ,2327      ,111232178643        ,3000000        ,-1.03389e+07   ,-5.98325e+06   ,-              ,-              ,takeProfit     ,20100.5        
leave     ,2327      ,120608043693        ,2945000        ,-4.41927e+06   ,-63651.6       ,-              ,-              ,stopLoss       ,0              
leave     ,2301      ,132001109913        ,1770000        ,-361963        ,126074         ,-              ,-              ,timeExit       ,0              
