Action    ,Symbol    ,Time                ,Price          ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   ,GroupInfo
enter     ,1504      ,101018384054        ,904000         ,-3.40714e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,110619         ,家電(G1/M1/R1)
leave     ,1504      ,104731863925        ,892000         ,-1.43556e+07   ,-132743        ,-              ,-              ,stopLoss       ,0              
