Action    ,Symbol    ,Time                ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   
enter     ,3481      ,94459957850         ,-8.20476e+07   ,-1e+07         ,SignalB        ,Both           ,-              ,422833         
leave     ,3481      ,94459958007         ,-8.00476e+07   ,-8e+06         ,-              ,-              ,takeProfit     ,338266         
leave     ,3481      ,94500776434         ,-7.80434e+07   ,-5.99577e+06   ,-              ,-              ,takeProfit     ,253700         
leave     ,3481      ,94502147532         ,-7.6035e+07    ,-3.98732e+06   ,-              ,-              ,takeProfit     ,169133         
leave     ,3481      ,94502260197         ,-7.40223e+07   ,-1.97463e+06   ,-              ,-              ,takeProfit     ,84566.6        
leave     ,3481      ,94957025402         ,-9.39096e+07   ,42283.3        ,-              ,-              ,takeProfit     ,0              
enter     ,3481      ,94957025402         ,-1.0391e+08    ,-9.95772e+06   ,SignalB        ,Both           ,-              ,419287         
leave     ,3481      ,94957026187         ,-9.99138e+07   ,-5.96191e+06   ,-              ,-              ,takeProfit     ,251572         
leave     ,3481      ,95207286111         ,-1.01944e+08   ,-12224         ,-              ,-              ,bailout        ,0              
enter     ,3481      ,103243854793        ,-1.56037e+08   ,-1.00122e+07   ,SignalB        ,Both           ,-              ,421941         
leave     ,3481      ,104601501980        ,-1.29524e+08   ,-8.00379e+06   ,-              ,-              ,takeProfit     ,337553         
leave     ,3481      ,104657952900        ,-1.25495e+08   ,-5.99113e+06   ,-              ,-              ,takeProfit     ,253165         
leave     ,3481      ,104941455885        ,-1.23478e+08   ,-3.97425e+06   ,-              ,-              ,takeProfit     ,168776         
leave     ,3481      ,105014485755        ,-1.21457e+08   ,-1.95315e+06   ,-              ,-              ,takeProfit     ,84388.2        
leave     ,3481      ,105038781487        ,-1.15376e+08   ,72164.1        ,-              ,-              ,takeProfit     ,0              
enter     ,3481      ,111251160629        ,-9.13737e+07   ,-9.92784e+06   ,SignalB        ,Both           ,-              ,417537         
leave     ,3481      ,111251215275        ,-8.93737e+07   ,-7.92784e+06   ,-              ,-              ,takeProfit     ,334029         
leave     ,3481      ,111311475583        ,-8.73696e+07   ,-5.92366e+06   ,-              ,-              ,takeProfit     ,250522         
leave     ,3481      ,112036181243        ,-7.53265e+07   ,38761.2        ,-              ,-              ,bailout        ,0              
