Action    ,Symbol    ,Time                ,Price          ,Cash           ,SymbolCash     ,SignalType     ,EnterCause     ,LeaveCause     ,RemainingQty   ,GroupInfo
enter     ,6869      ,94639982276         ,1100000        ,-3.38741e+07   ,-1e+07         ,SignalA        ,StrongGroup    ,-              ,90909.1        ,太陽能(G1/M2/R4)
leave     ,6869      ,111459047230        ,1080000        ,-7.34523e+06   ,-181818        ,-              ,-              ,stopLoss       ,0              
